frame,decision,left_status,right_status,detections
442,path clear,clear,far,"tv:0.68:567,638,762,840;chair:0.42:919,841,1079,1147"
443,path clear,clear,far,"tv:0.63:566,635,762,840"
444,path clear,clear,far,"tv:0.65:566,637,762,838;chair:0.47:919,850,1080,1148"
445,path clear,clear,far,"tv:0.72:564,636,763,844"
446,path clear,clear,far,"tv:0.63:565,638,762,844"
447,path clear,clear,far,"tv:0.64:562,636,762,846"
448,path clear,clear,far,"tv:0.67:561,638,762,851"
449,path clear,clear,far,"tv:0.67:560,637,761,839"
450,path clear,clear,far,"tv:0.48:557,632,759,840"
451,path clear,clear,clear,
452,path clear,clear,clear,
453,path clear,clear,clear,
454,path clear,clear,clear,
455,path clear,clear,clear,
456,path clear,clear,clear,
457,path clear,clear,clear,
458,path clear,clear,clear,
459,path clear,clear,clear,
460,path clear,clear,clear,
461,path clear,clear,clear,
462,path clear,clear,clear,
463,path clear,clear,clear,
464,path clear,clear,clear,
465,path clear,clear,clear,
466,path clear,clear,clear,
467,path clear,clear,clear,
468,path clear,clear,clear,
469,path clear,clear,far,"potted plant:0.41:728,744,773,819"
470,path clear,clear,far,"chair:0.42:888,847,1079,1176"
471,path clear,clear,far,"potted plant:0.46:724,744,766,819;couch:0.45:888,837,1079,1175"
472,path clear,clear,far,"couch:0.42:886,839,1078,1177"
473,path clear,clear,clear,
474,path clear,clear,clear,
475,path clear,clear,far,"couch:0.50:880,848,1078,1179;chair:0.42:883,852,1079,1179"
476,path clear,clear,far,"chair:0.48:881,853,1079,1181;couch:0.44:880,854,1079,1183"
477,path clear,clear,far,"chair:0.43:877,851,1079,1178"
478,path clear,clear,far,"chair:0.44:877,854,1080,1177"
479,path clear,clear,far,"couch:0.47:876,849,1079,1179"
480,path clear,clear,far,"couch:0.43:874,849,1079,1179"
481,path clear,clear,clear,
482,path clear,clear,clear,
483,path clear,clear,clear,
484,path clear,clear,far,"couch:0.45:858,769,1078,1181"
485,path clear,clear,far,"potted plant:0.66:681,733,728,817;couch:0.49:854,782,1078,1182"
486,path clear,clear,far,"potted plant:0.51:676,733,720,817;couch:0.43:846,840,1079,1181"
487,path clear,clear,far,"couch:0.51:844,838,1078,1179"
488,path clear,clear,far,"potted plant:0.50:671,733,714,812;couch:0.48:842,784,1078,1180"
489,path clear,far,far,"couch:0.58:835,767,1078,1182;tv:0.42:393,588,661,844"
490,path clear,clear,far,"couch:0.63:831,774,1078,1180"
491,path clear,clear,far,"couch:0.55:827,830,1079,1180;chair:0.45:827,827,1079,1183"
492,path clear,clear,far,"couch:0.54:817,764,1078,1175"
493,path clear,far,far,"couch:0.57:811,761,1078,1174;tv:0.42:402,596,637,847"
494,path clear,clear,far,"potted plant:0.58:631,723,681,805;chair:0.48:805,764,1080,1172;couch:0.47:805,758,1078,1172"
495,path clear,far,far,"potted plant:0.54:623,722,670,801;couch:0.44:799,827,1080,1173"
496,path clear,clear,far,"couch:0.49:790,751,1080,1172"
497,path clear,clear,far,"couch:0.47:782,748,1080,1171"
498,path clear,far,far,"couch:0.52:775,764,1080,1169;potted plant:0.41:599,717,648,799"
499,path clear,clear,far,"couch:0.58:767,736,1080,1165"
500,path clear,clear,far,"couch:0.45:762,737,1080,1164"
501,path clear,clear,far,"couch:0.45:754,734,1080,1162"
502,path clear,clear,far,"couch:0.46:744,793,1080,1160"
503,path clear,clear,far,"couch:0.51:739,753,1080,1159"
504,path clear,clear,far,"chair:0.43:732,727,1080,1153"
505,path clear,clear,far,"chair:0.61:720,730,1080,1154"
506,path clear,clear,far,"chair:0.57:710,717,1079,1153;couch:0.53:710,718,1080,1153"
507,path clear,clear,far,"chair:0.61:702,721,1080,1152;couch:0.54:702,720,1080,1151"
508,path clear,clear,far,"chair:0.60:688,716,1080,1149;couch:0.52:687,719,1080,1148"
509,path clear,far,far,"potted plant:0.59:500,695,546,776;couch:0.50:680,727,1080,1147"
510,path clear,far,far,"potted plant:0.52:485,693,534,775;couch:0.42:668,713,1080,1145"
511,path clear,clear,far,"couch:0.56:655,761,1080,1148;chair:0.45:654,765,1080,1147"
512,path clear,clear,far,"couch:0.70:639,709,1080,1149;chair:0.56:637,710,1080,1147"
513,path clear,clear,far,"couch:0.72:618,699,1080,1147"
514,path clear,far,far,"chair:0.56:606,698,1079,1147;couch:0.52:604,693,1080,1148;tv:0.43:111,520,428,828"
515,path clear,clear,far,"chair:0.55:589,686,1078,1140;couch:0.43:586,683,1080,1138"
516,path clear,clear,far,"chair:0.40:568,720,1051,1137"
517,path clear,clear,clear,
518,path clear,clear,clear,
519,path clear,far,far,"potted plant:0.46:332,674,378,765;couch:0.43:519,694,991,1136"
520,path clear,far,clear,"potted plant:0.44:309,673,359,759"
521,path clear,far,far,"potted plant:0.71:290,672,341,758;couch:0.40:479,690,962,1129"
522,path clear,far,clear,"potted plant:0.72:271,670,323,758;tv:0.45:1,536,285,834"
523,path clear,far,clear,"potted plant:0.75:249,670,302,759"
524,path clear,far,clear,"tv:0.40:0,540,233,823"
525,path clear,clear,clear,
526,path clear,clear,clear,
527,path clear,clear,clear,
528,path clear,clear,clear,
529,path clear,far,far,"couch:0.58:282,636,1001,1124"
530,path clear,clear,clear,
531,path clear,clear,clear,
532,path clear,near,near,"couch:0.51:189,639,900,1135"
533,path clear,near,near,"couch:0.54:158,642,880,1139"
534,path clear,clear,clear,
535,path clear,clear,clear,
536,path clear,clear,clear,
537,path clear,near,clear,"couch:0.48:32,636,798,1151"
538,path clear,near,clear,"couch:0.43:3,630,778,1160"
539,path clear,clear,clear,
540,path clear,clear,clear,
541,path clear,near,clear,"couch:0.51:5,634,690,1168"
542,path clear,clear,clear,
543,path clear,clear,far,"couch:0.44:569,613,1080,1047"
544,path clear,near,clear,"couch:0.58:2,637,539,1153"
545,path clear,near,clear,"couch:0.40:3,633,520,1140"
546,path clear,clear,clear,
547,path clear,clear,clear,
548,path clear,clear,near,"couch:0.42:408,616,1080,1193"
549,path clear,clear,near,"bed:0.51:411,615,1080,1212"
550,path clear,clear,near,"couch:0.42:336,620,1080,1182"
551,path clear,clear,near,"bed:0.69:294,617,1080,1183"
552,path clear,clear,near,"bed:0.65:273,621,1079,1188"
553,path clear,clear,near,"bed:0.73:220,621,1080,1184"
554,path clear,near,near,"bed:0.78:175,621,1080,1189"
555,path clear,near,near,"bed:0.73:143,618,1064,1193"
556,path clear,near,near,"bed:0.81:92,622,1016,1205"
557,path clear,near,near,"bed:0.73:58,620,973,1203"
558,path clear,near,near,"bed:0.80:14,624,932,1207"
559,path clear,near,near,"bed:0.74:5,623,890,1212"
560,path clear,near,clear,"bed:0.80:2,622,845,1221"
561,path clear,near,clear,"bed:0.80:0,631,808,1215"
562,path clear,near,clear,"bed:0.78:0,630,765,1203"
563,path clear,near,clear,"bed:0.81:0,633,724,1206"
564,path clear,near,near,"bed:0.76:4,632,678,1207;chair:0.70:809,747,1079,1427"
565,path clear,near,near,"chair:0.61:773,713,1079,1421;bed:0.59:2,638,649,1244"
566,path clear,near,near,"chair:0.64:732,717,1080,1420;bed:0.50:1,641,603,1241"
567,path clear,clear,near,"chair:0.80:691,772,1080,1412"
568,path clear,clear,near,"chair:0.68:656,747,1077,1411"
569,path clear,far,near,"chair:0.84:615,756,1058,1410;chair:0.41:1,976,112,1266"
570,path clear,clear,near,"chair:0.74:576,752,1021,1405"
571,path clear,clear,near,"chair:0.85:538,760,963,1402"
572,path clear,clear,near,"chair:0.85:499,762,909,1402"
573,"obstacle right, move left",clear,very_near,"chair:0.83:462,757,889,1399;chair:0.45:928,846,1078,1891"
574,"obstacle right, move left",near,very_near,"chair:0.87:427,764,840,1398;chair:0.63:906,837,1080,1916"
575,"obstacle right, move left",near,very_near,"chair:0.88:394,735,820,1398;chair:0.73:877,835,1079,1917"
576,"obstacle right, move left",near,very_near,"chair:0.88:361,738,788,1395;chair:0.85:830,799,1080,1912"
577,"obstacle right, move left",near,very_near,"chair:0.90:324,731,751,1395;chair:0.86:797,790,1078,1914"
578,"obstacle right, move left",near,very_near,"chair:0.89:294,737,707,1395;chair:0.85:774,791,1079,1914"
579,"obstacle right, move left",near,very_near,"chair:0.90:265,732,685,1393;chair:0.83:737,787,1079,1903"
580,"obstacle right, move left",near,very_near,"chair:0.91:230,732,649,1394;chair:0.80:703,781,1080,1903"
581,"obstacle right, move left",near,very_near,"chair:0.90:202,728,618,1395;chair:0.62:675,780,1076,1908"
582,"obstacle right, move left",near,very_near,"chair:0.91:173,735,593,1395;chair:0.79:638,778,1077,1915"
583,"obstacle right, move left",near,very_near,"chair:0.91:146,739,556,1397;chair:0.84:612,770,1075,1900"
584,"obstacle right, move left",near,very_near,"chair:0.91:120,726,537,1394;chair:0.84:584,782,1074,1913"
585,path clear,near,clear,"chair:0.89:95,726,513,1393"
586,"obstacle right, move left",near,very_near,"chair:0.92:70,722,484,1393;chair:0.73:537,762,1080,1903"
587,path clear,near,clear,"chair:0.91:45,722,458,1393"
588,"obstacle right, move left",near,very_near,"chair:0.90:19,722,437,1390;chair:0.67:489,759,1080,1914"
589,path clear,near,clear,"chair:0.89:6,719,416,1390"
590,"obstacle right, move left",near,very_near,"chair:0.91:6,714,394,1390;chair:0.70:443,756,1076,1905"
591,path clear,near,clear,"chair:0.92:3,710,373,1391"
592,"obstacle right, move left",near,very_near,"chair:0.93:3,709,353,1389;chair:0.48:404,745,1080,1905"
593,path clear,near,clear,"chair:0.91:2,708,338,1388"
594,path clear,near,clear,"chair:0.94:2,702,323,1387"
595,path clear,near,clear,"chair:0.94:2,700,306,1384"
596,path clear,near,clear,"chair:0.94:2,696,293,1381"
597,path clear,near,clear,"chair:0.94:1,696,280,1381"
598,path clear,near,clear,"chair:0.94:0,689,267,1375"
599,path clear,near,clear,"chair:0.95:0,684,256,1371"
600,path clear,near,clear,"chair:0.93:0,677,247,1362"
601,path clear,near,clear,"chair:0.89:0,675,236,1296"
602,"obstacle right, move left",near,very_near,"chair:0.90:1,673,229,1292;chair:0.46:837,1159,1077,1918"
603,"obstacle right, move left",near,very_near,"chair:0.86:1,663,222,1285;chair:0.46:826,1154,1077,1917"
604,path clear,near,clear,"chair:0.86:0,659,216,1276"
605,path clear,near,clear,"chair:0.87:0,653,211,1270"
606,path clear,near,clear,"chair:0.88:1,642,208,1264"
607,path clear,near,clear,"chair:0.80:1,640,203,1259"
608,path clear,near,clear,"chair:0.82:1,631,201,1249"
609,path clear,near,clear,"chair:0.83:0,620,196,1242"
610,path clear,near,clear,"chair:0.78:1,619,197,1236"
611,path clear,near,clear,"chair:0.76:0,601,190,1219"
612,path clear,near,clear,"chair:0.77:1,593,193,1214"
613,path clear,near,clear,"chair:0.77:1,584,196,1207"
614,path clear,near,clear,"chair:0.81:1,573,195,1197"
615,"obstacle right, move left",near,very_near,"chair:0.82:1,567,199,1185;chair:0.43:811,1029,1078,1915"
616,path clear,near,clear,"chair:0.83:1,553,202,1174"
617,path clear,near,clear,"chair:0.86:2,539,208,1164"
618,path clear,near,clear,"chair:0.88:1,525,210,1156"
619,"obstacle right, move left",near,very_near,"chair:0.84:1,512,214,1144;chair:0.53:815,1013,1078,1916"
620,path clear,near,clear,"chair:0.86:1,499,222,1126"
621,path clear,near,clear,"chair:0.89:1,485,232,1114"
622,path clear,near,clear,"chair:0.90:1,473,238,1107"
623,path clear,near,clear,"chair:0.91:0,456,245,1150"
624,path clear,near,clear,"chair:0.92:0,441,254,1137"
625,path clear,near,clear,"chair:0.92:1,414,261,1109"
626,path clear,near,clear,"chair:0.87:2,389,273,1090"
627,path clear,near,clear,"chair:0.88:5,369,288,1069"
628,path clear,near,clear,"chair:0.90:2,334,302,1042"
629,path clear,near,clear,"chair:0.87:2,305,314,1016"
630,path clear,near,clear,"chair:0.91:3,287,332,997"
631,"obstacle right, move left",near,very_near,"chair:0.93:3,253,349,979;chair:0.49:397,290,1080,1706"
632,path clear,near,clear,"chair:0.85:4,246,363,966"
633,path clear,near,far,"chair:0.80:3,232,385,954;bicycle:0.65:975,1037,1078,1368"
634,path clear,near,far,"chair:0.87:3,220,408,942;bicycle:0.46:993,1047,1079,1362"
635,path clear,near,clear,"chair:0.85:7,194,430,929"
636,"obstacle right, move left",near,very_near,"chair:0.90:29,188,454,919;chair:0.44:486,252,1080,1728"
637,path clear,near,clear,"chair:0.89:43,182,478,915"
638,path clear,near,clear,"chair:0.88:71,176,503,907"
639,path clear,near,clear,"chair:0.91:91,171,531,905"
640,path clear,near,clear,"chair:0.92:114,171,553,903"
641,path clear,near,clear,"chair:0.92:137,166,579,902"
642,path clear,near,clear,"chair:0.92:165,175,609,899"
643,path clear,near,clear,"chair:0.91:186,166,634,898"
644,path clear,near,near,"chair:0.91:209,173,661,900"
645,path clear,near,near,"chair:0.90:230,174,692,902"
646,"obstacle right, move left",near,very_near,"chair:0.88:260,175,720,901;chair:0.61:667,281,1080,1694"
647,path clear,near,near,"chair:0.88:281,173,747,903"
648,path clear,near,near,"chair:0.89:307,178,778,909"
649,"obstacle right, move left",near,very_near,"chair:0.84:331,186,807,911;chair:0.50:714,308,1078,1760"
650,path clear,near,near,"chair:0.87:360,189,839,916"
651,"obstacle right, move left",near,very_near,"chair:0.88:385,188,865,921;chair:0.55:779,333,1080,1842"
652,"obstacle right, move left",clear,very_near,"chair:0.84:412,193,895,928;chair:0.43:854,349,1078,1706"
653,"obstacle right, move left",clear,very_near,"chair:0.73:441,200,930,932;chair:0.40:775,341,1080,1899"
654,path clear,clear,near,"chair:0.77:468,201,965,940"
655,path clear,clear,near,"chair:0.84:497,215,985,947"
656,path clear,clear,near,"chair:0.71:525,221,1037,956"
657,path clear,clear,near,"chair:0.78:557,275,1048,966"
658,path clear,clear,near,"chair:0.79:586,261,1071,978"
659,path clear,far,near,"chair:0.79:615,298,1077,986;chair:0.52:2,518,117,820"
660,path clear,far,near,"chair:0.68:647,337,1078,997;chair:0.50:2,508,149,823"
661,path clear,clear,near,"chair:0.80:674,305,1080,1009"
662,path clear,near,near,"chair:0.82:705,313,1080,1021;bed:0.60:1,148,602,831"
663,path clear,far,near,"bed:0.63:1,153,636,785;chair:0.53:739,311,1080,1034"
664,path clear,near,clear,"bed:0.72:2,157,671,830"
665,path clear,near,near,"bed:0.78:3,162,704,831;chair:0.65:799,318,1079,1056"
666,path clear,far,near,"bed:0.81:2,163,742,814;chair:0.50:827,320,1078,1072"
667,path clear,far,clear,"bed:0.84:1,170,777,821"
668,path clear,near,clear,"bed:0.83:2,174,809,842"
669,path clear,near,clear,"bed:0.80:2,181,840,850"
670,path clear,near,near,"bed:0.80:4,185,870,849"
671,path clear,near,near,"bed:0.73:2,193,906,854"
672,path clear,near,near,"bed:0.75:10,203,939,870"
673,path clear,near,near,"bed:0.70:16,209,976,868"
674,path clear,near,near,"bed:0.72:9,207,1007,857"
675,path clear,near,near,"bed:0.43:18,213,1035,894"
676,path clear,near,near,"bed:0.48:42,220,1073,885;couch:0.41:41,228,1064,895"
677,path clear,near,near,"bed:0.52:99,226,1079,876;couch:0.45:72,232,1072,886"
678,path clear,near,near,"bed:0.59:124,241,1080,908"
679,path clear,near,near,"couch:0.49:110,247,1078,906"
680,path clear,near,near,"couch:0.56:176,253,1077,902"
681,path clear,near,near,"bed:0.56:174,259,1079,905"
682,path clear,clear,near,"couch:0.47:249,264,1080,929;bed:0.43:259,263,1080,927"
683,path clear,clear,near,"couch:0.63:280,270,1080,939"
684,path clear,clear,near,"bed:0.61:297,276,1080,944"
685,path clear,clear,near,"couch:0.63:349,286,1080,955"
686,path clear,clear,near,"couch:0.50:361,289,1080,981;bed:0.43:358,289,1080,979"
687,path clear,clear,near,"couch:0.67:380,296,1080,981"
688,path clear,clear,near,"couch:0.77:396,305,1080,991"
689,path clear,clear,near,"couch:0.66:420,313,1080,1000"
690,path clear,clear,near,"couch:0.64:455,323,1080,1010"
691,path clear,far,near,"couch:0.72:486,332,1079,1001;chair:0.43:1,335,469,899"
692,path clear,far,near,"couch:0.53:500,340,1080,1028;laptop:0.50:445,517,723,715"
693,path clear,clear,clear,
694,path clear,clear,near,"couch:0.57:555,355,1078,1089"
695,path clear,far,near,"couch:0.55:576,361,1080,1114;couch:0.47:2,458,264,907;couch:0.46:579,364,1080,836"
696,path clear,clear,near,"couch:0.54:588,371,1080,1020;couch:0.45:593,371,1079,822"
697,path clear,clear,far,"couch:0.53:611,383,1079,835;laptop:0.52:547,582,822,772"
698,path clear,clear,far,"couch:0.64:631,391,1078,833"
699,path clear,clear,far,"couch:0.69:655,397,1078,834"
700,path clear,clear,far,"couch:0.64:686,408,1078,836"
701,path clear,far,clear,"couch:0.47:3,485,388,999"
702,path clear,clear,clear,
703,path clear,clear,clear,
704,path clear,clear,clear,
705,path clear,clear,clear,
706,path clear,clear,clear,
707,path clear,clear,clear,
708,path clear,far,clear,"chair:0.47:4,607,521,1062"
709,path clear,clear,clear,
710,path clear,near,clear,"couch:0.41:22,501,821,1079"
711,path clear,clear,clear,
712,path clear,clear,clear,
713,path clear,clear,clear,
714,path clear,clear,far,"laptop:0.47:874,724,1077,908"
715,path clear,clear,clear,
716,path clear,near,clear,"chair:0.44:107,570,663,1122"
717,path clear,clear,clear,
718,path clear,clear,clear,
719,path clear,near,near,"couch:0.48:146,556,989,1153"
720,path clear,near,near,"couch:0.50:169,569,983,1158"
721,path clear,clear,clear,
722,path clear,clear,clear,
723,path clear,clear,clear,
724,path clear,clear,clear,
725,path clear,far,clear,"potted plant:0.77:5,604,64,711"
726,path clear,far,clear,"potted plant:0.72:17,610,78,715"
727,path clear,far,clear,"potted plant:0.57:26,620,86,725"
728,path clear,far,near,"couch:0.63:260,641,1078,1231;potted plant:0.55:38,628,103,730"
729,path clear,far,near,"potted plant:0.74:50,633,110,738;couch:0.58:272,650,1063,1242"
730,path clear,far,near,"couch:0.60:281,649,1080,1252;potted plant:0.50:63,641,123,750"
731,path clear,far,clear,"potted plant:0.53:73,645,132,752"
732,path clear,far,near,"potted plant:0.73:85,651,144,759;couch:0.59:303,675,1077,1274"
733,path clear,far,near,"potted plant:0.88:94,653,155,764;chair:0.54:316,693,1044,1275"
734,path clear,far,near,"potted plant:0.76:104,661,162,769;couch:0.54:323,697,1070,1283;chair:0.52:322,699,1036,1277"
735,path clear,far,near,"couch:0.55:334,699,1075,1289;potted plant:0.52:111,672,173,775;chair:0.43:332,701,1048,1284"
736,path clear,far,near,"potted plant:0.58:122,675,177,780;chair:0.53:340,711,1031,1292;couch:0.47:343,708,1075,1297"
737,path clear,far,clear,"potted plant:0.72:131,682,186,787"
738,path clear,far,near,"potted plant:0.66:140,686,196,791;chair:0.45:353,724,967,1326"
739,path clear,far,clear,"potted plant:0.79:145,688,201,797"
740,path clear,far,near,"potted plant:0.75:154,693,211,802;couch:0.59:369,743,1077,1332;chair:0.57:367,740,1074,1335"
741,path clear,far,near,"potted plant:0.81:161,699,218,805;couch:0.67:371,745,1077,1339"
742,path clear,far,near,"potted plant:0.71:167,705,224,812;chair:0.50:382,750,1070,1351;couch:0.41:382,746,1075,1350"
743,path clear,far,near,"potted plant:0.71:176,710,232,817;chair:0.64:389,752,1062,1360"
744,path clear,far,near,"potted plant:0.72:182,719,239,825;chair:0.63:394,759,1048,1371"
745,path clear,far,near,"potted plant:0.62:187,722,246,825;chair:0.57:403,761,1066,1372"
746,path clear,far,near,"potted plant:0.76:191,724,254,834;chair:0.60:407,763,1046,1374"
747,path clear,far,near,"potted plant:0.68:200,731,256,837;chair:0.68:413,773,1054,1388"
748,path clear,far,near,"potted plant:0.72:206,735,263,846;chair:0.57:418,779,1072,1389;couch:0.48:418,779,1076,1395"
749,path clear,far,near,"potted plant:0.75:209,739,272,850;chair:0.55:422,785,1071,1417;couch:0.42:423,785,1075,1419"
750,path clear,far,near,"potted plant:0.82:212,742,275,850;chair:0.67:423,786,1068,1425"
751,path clear,far,near,"potted plant:0.84:213,744,289,856;chair:0.69:430,795,1022,1442"
752,path clear,far,near,"potted plant:0.79:222,754,280,860;chair:0.63:435,797,1055,1436"
753,path clear,far,near,"potted plant:0.71:227,757,283,867;chair:0.45:439,798,1068,1435"
754,path clear,far,near,"potted plant:0.78:228,762,286,872;chair:0.46:442,801,1068,1434"
755,path clear,far,near,"potted plant:0.76:232,767,295,875;chair:0.44:443,811,1053,1446"
756,path clear,far,near,"potted plant:0.68:236,770,298,879;chair:0.46:446,821,1061,1467"
757,path clear,far,near,"potted plant:0.85:238,772,298,885;chair:0.58:451,826,1050,1478"
758,path clear,far,near,"potted plant:0.73:243,779,301,895;chair:0.64:451,833,1059,1486"
759,path clear,far,near,"potted plant:0.82:243,783,304,897;chair:0.70:453,840,1063,1475"
760,path clear,far,near,"potted plant:0.83:248,792,304,901;chair:0.54:455,844,1072,1497"
761,path clear,far,near,"potted plant:0.90:248,798,308,908;chair:0.70:455,850,1073,1526"
762,path clear,far,near,"potted plant:0.87:253,803,308,912;chair:0.66:457,856,1074,1526"
763,path clear,far,near,"potted plant:0.81:248,807,312,921;chair:0.76:461,864,1074,1542"
