frame,decision,left_status,right_status,detections
273,stop,very_near,very_near,"chair:0.86:345,300,793,1084;dining table:0.70:77,1003,1021,1913;chair:0.49:736,113,826,265"
274,stop,very_near,very_near,"chair:0.82:346,299,790,1095;dining table:0.69:74,1009,1019,1907;chair:0.42:737,113,826,265"
275,stop,very_near,very_near,"chair:0.85:341,299,788,1091;dining table:0.58:67,1003,1017,1913"
276,stop,very_near,very_near,"chair:0.87:336,300,787,1079;dining table:0.58:61,1011,1012,1906"
277,stop,very_near,very_near,"chair:0.87:332,300,790,1085;dining table:0.67:54,1013,1010,1908;chair:0.41:734,111,825,482"
278,stop,very_near,very_near,"chair:0.87:331,298,786,1090;dining table:0.57:46,1013,1008,1907;chair:0.43:701,203,1073,979"
279,stop,very_near,very_near,"chair:0.91:329,298,786,1085;dining table:0.65:39,1014,1002,1907;chair:0.44:697,219,1071,982"
280,stop,very_near,very_near,"chair:0.90:325,297,777,1081;dining table:0.62:34,1015,1001,1906"
281,stop,very_near,very_near,"chair:0.89:321,296,767,1076;dining table:0.61:26,1022,993,1914;chair:0.51:695,218,1067,984"
282,stop,very_near,very_near,"chair:0.90:318,299,767,1072;dining table:0.57:15,1022,988,1908;chair:0.55:694,216,1073,984"
283,stop,very_near,very_near,"chair:0.89:315,300,767,1078;chair:0.50:694,207,1070,976;dining table:0.50:7,1026,980,1909"
284,stop,very_near,very_near,"chair:0.87:311,296,760,1082;dining table:0.49:1,1033,974,1909;chair:0.43:690,210,1066,974"
285,stop,very_near,very_near,"chair:0.88:308,300,767,1077;dining table:0.48:1,1037,969,1909;chair:0.43:683,207,1065,973"
286,stop,very_near,very_near,"chair:0.89:307,301,781,1077;dining table:0.52:2,1043,964,1909"
287,stop,very_near,very_near,"chair:0.88:306,302,780,1078;dining table:0.54:2,1048,962,1909;chair:0.47:680,221,1070,983"
288,stop,very_near,very_near,"chair:0.87:302,300,770,1085;chair:0.53:678,218,1070,985;dining table:0.51:2,1053,959,1909"
289,stop,very_near,very_near,"chair:0.85:300,302,764,1091;dining table:0.54:3,1059,953,1911;chair:0.45:676,213,1064,992"
290,stop,very_near,very_near,"chair:0.86:297,305,769,1094;chair:0.52:676,214,1072,993;dining table:0.50:1,1059,949,1918"
291,stop,very_near,very_near,"chair:0.86:295,306,757,1103;chair:0.48:675,215,1072,993;dining table:0.42:2,1066,949,1914"
292,stop,very_near,very_near,"chair:0.88:295,307,755,1105;dining table:0.51:3,1067,947,1917;chair:0.45:676,220,1065,995"
293,stop,very_near,very_near,"chair:0.86:294,304,756,1116;dining table:0.48:3,1070,946,1918"
294,stop,very_near,very_near,"chair:0.89:293,306,761,1112;dining table:0.49:3,1074,947,1919"
295,stop,very_near,very_near,"chair:0.90:291,307,753,1107;dining table:0.50:3,1076,948,1920;chair:0.41:677,220,1072,993"
296,stop,very_near,very_near,"chair:0.89:291,308,751,1109;dining table:0.41:3,1082,949,1920"
297,path clear,near,near,"chair:0.86:292,308,751,1114"
298,path clear,near,near,"chair:0.86:289,309,750,1122"
299,path clear,near,near,"chair:0.85:286,312,752,1128"
300,path clear,near,near,"chair:0.86:285,312,748,1125"
301,path clear,near,near,"chair:0.81:283,314,753,1131"
302,path clear,near,near,"chair:0.88:281,316,749,1132"
303,path clear,near,near,"chair:0.88:279,316,751,1143"
304,path clear,near,near,"chair:0.86:277,318,747,1154"
305,path clear,near,near,"chair:0.89:276,320,750,1151"
306,path clear,near,near,"chair:0.91:275,319,752,1155"
307,path clear,near,near,"chair:0.90:273,321,749,1157"
308,path clear,near,near,"chair:0.89:272,322,756,1166"
309,path clear,near,near,"chair:0.88:271,324,753,1173"
310,path clear,near,near,"chair:0.89:269,324,768,1180"
311,stop,very_near,very_near,"chair:0.90:270,328,755,1178;chair:0.44:676,224,1075,1025;dining table:0.41:4,1154,969,1918"
312,path clear,near,near,"chair:0.90:270,330,755,1178"
313,path clear,near,near,"chair:0.91:268,330,753,1181;chair:0.43:676,226,1075,1042"
314,path clear,near,near,"chair:0.90:267,332,755,1190"
315,path clear,near,near,"chair:0.90:270,333,755,1191"
316,path clear,near,near,"chair:0.91:270,333,757,1195;chair:0.45:676,239,1072,1057"
317,path clear,near,near,"chair:0.90:270,335,756,1197"
318,path clear,near,near,"chair:0.92:270,337,760,1200"
319,path clear,near,near,"chair:0.92:267,339,762,1200;chair:0.43:772,241,976,512"
320,path clear,near,near,"chair:0.91:268,342,762,1211"
321,path clear,near,near,"chair:0.92:265,343,762,1212;chair:0.41:775,244,987,522"
322,path clear,near,near,"chair:0.94:265,344,765,1219;chair:0.42:776,246,986,522"
323,path clear,near,near,"chair:0.94:268,346,766,1228"
324,path clear,near,near,"chair:0.93:268,350,767,1234;chair:0.61:685,255,1078,1080"
325,path clear,near,near,"chair:0.90:266,355,769,1240;chair:0.48:720,133,823,502"
326,path clear,near,near,"chair:0.91:265,362,771,1246;chair:0.48:722,138,820,510"
327,path clear,near,near,"chair:0.87:264,366,771,1252"
328,path clear,near,near,"chair:0.91:265,369,770,1256;chair:0.44:692,265,1078,1111"
329,path clear,near,near,"chair:0.93:266,372,770,1263;chair:0.51:690,269,1078,1113"
330,path clear,near,near,"chair:0.93:264,375,768,1271"
331,path clear,near,near,"chair:0.94:261,379,769,1276"
332,path clear,near,near,"chair:0.92:262,382,770,1280"
333,path clear,near,near,"chair:0.91:260,386,769,1287"
334,path clear,near,near,"chair:0.92:259,386,768,1294"
335,path clear,near,near,"chair:0.91:258,391,769,1301"
336,path clear,near,near,"chair:0.85:256,396,768,1306;chair:0.53:255,666,770,1303"
337,path clear,near,near,"chair:0.88:256,399,768,1314"
338,path clear,near,near,"chair:0.86:256,404,768,1320"
339,path clear,near,near,"chair:0.84:254,408,769,1325;chair:0.43:712,178,817,562"
340,path clear,near,near,"chair:0.87:252,412,769,1330"
341,path clear,near,near,"chair:0.90:250,413,767,1334;chair:0.44:709,182,817,557"
342,path clear,near,near,"chair:0.91:250,415,770,1339;chair:0.47:706,186,819,562"
343,path clear,near,near,"chair:0.92:250,418,769,1342;chair:0.41:705,190,816,562"
344,path clear,near,near,"chair:0.93:244,424,769,1346"
345,path clear,near,near,"chair:0.93:244,426,767,1352;chair:0.45:708,190,817,558"
346,path clear,near,near,"chair:0.93:241,429,768,1359"
347,path clear,near,near,"chair:0.94:239,432,770,1364"
348,path clear,near,near,"chair:0.93:238,437,768,1373"
349,stop,very_near,very_near,"chair:0.93:238,438,767,1378"
350,stop,very_near,very_near,"chair:0.93:238,439,767,1384"
351,stop,very_near,very_near,"chair:0.93:233,442,767,1389;chair:0.43:704,200,815,561"
352,stop,very_near,very_near,"chair:0.95:230,444,764,1394;chair:0.43:704,202,814,555"
353,stop,very_near,very_near,"chair:0.95:225,448,766,1404;chair:0.47:703,202,810,486"
354,stop,very_near,very_near,"chair:0.95:222,453,765,1413;chair:0.50:701,208,808,570;chair:0.49:752,341,974,648"
355,stop,very_near,very_near,"chair:0.96:219,455,766,1416;chair:0.50:751,342,1002,648;chair:0.42:702,205,810,564"
356,stop,very_near,very_near,"chair:0.96:216,456,767,1422;chair:0.58:752,348,990,650"
357,stop,very_near,very_near,"chair:0.96:214,458,765,1428;chair:0.57:750,348,995,650"
358,stop,very_near,very_near,"chair:0.96:213,462,765,1433;chair:0.53:747,351,1006,658"
359,stop,very_near,very_near,"chair:0.96:209,463,762,1439;chair:0.53:747,354,1010,663"
360,stop,very_near,very_near,"chair:0.95:200,464,759,1446;chair:0.54:748,354,994,661"
361,stop,very_near,very_near,"chair:0.94:191,466,757,1453;chair:0.62:745,357,994,664;chair:0.47:694,220,802,601"
362,stop,very_near,very_near,"chair:0.93:186,470,758,1458;chair:0.52:745,360,994,667;chair:0.42:690,222,803,623"
363,stop,very_near,very_near,"chair:0.95:181,475,755,1464;chair:0.57:746,362,994,669;chair:0.46:689,225,804,624"
364,stop,very_near,very_near,"chair:0.91:177,475,751,1472;chair:0.43:742,360,985,668;chair:0.42:684,226,797,613"
365,stop,very_near,very_near,"chair:0.92:172,479,752,1481;chair:0.51:744,366,988,671;chair:0.47:681,232,805,615"
366,stop,very_near,very_near,"chair:0.94:168,479,749,1488;chair:0.51:676,234,800,618;chair:0.46:742,366,976,669"
367,stop,very_near,very_near,"chair:0.95:164,479,747,1494;chair:0.46:679,225,789,632"
368,stop,very_near,very_near,"chair:0.96:161,478,744,1503;chair:0.46:679,228,787,640"
369,stop,very_near,very_near,"chair:0.96:155,479,743,1511"
370,stop,very_near,very_near,"chair:0.97:147,482,740,1519"
371,stop,very_near,very_near,"chair:0.97:139,486,736,1527"
372,stop,very_near,very_near,"chair:0.96:133,491,731,1537"
373,"obstacle left, move right",very_near,clear,"chair:0.96:129,495,730,1542"
374,"obstacle left, move right",very_near,clear,"chair:0.95:127,504,727,1552"
375,"obstacle left, move right",very_near,clear,"chair:0.95:123,512,724,1560"
376,"obstacle left, move right",very_near,clear,"chair:0.95:114,517,724,1576"
377,"obstacle left, move right",very_near,clear,"chair:0.95:106,522,720,1584"
378,"obstacle left, move right",very_near,clear,"chair:0.94:96,526,718,1591"
379,"obstacle left, move right",very_near,clear,"chair:0.93:86,528,718,1604"
380,"obstacle left, move right",very_near,clear,"chair:0.94:81,534,715,1609"
381,"obstacle left, move right",very_near,clear,"chair:0.93:73,536,712,1620"
382,"obstacle left, move right",very_near,far,"chair:0.91:69,541,711,1628;chair:0.40:701,422,943,740"
383,"obstacle left, move right",very_near,far,"chair:0.91:64,533,709,1634;chair:0.45:700,423,961,753"
384,"obstacle left, move right",very_near,far,"chair:0.91:62,539,706,1642;chair:0.41:697,427,963,752"
385,"obstacle left, move right",very_near,far,"chair:0.92:57,538,704,1654;chair:0.45:694,430,960,754"
386,"obstacle left, move right",very_near,far,"chair:0.92:49,544,702,1666;chair:0.43:691,440,962,760"
387,"obstacle left, move right",very_near,far,"chair:0.93:40,553,700,1673;chair:0.43:689,447,962,767"
388,"obstacle left, move right",very_near,clear,"chair:0.91:37,564,698,1680"
389,"obstacle left, move right",very_near,far,"chair:0.94:26,574,699,1690;chair:0.46:689,456,958,768;chair:0.41:629,286,880,752"
390,"obstacle left, move right",very_near,far,"chair:0.93:23,580,693,1702;chair:0.53:686,461,958,775;chair:0.41:630,306,870,753"
391,"obstacle left, move right",very_near,far,"chair:0.92:20,589,693,1711;chair:0.53:625,315,861,705;chair:0.42:682,467,966,789"
392,"obstacle left, move right",very_near,far,"chair:0.93:15,592,686,1727;chair:0.44:680,468,994,816;chair:0.41:613,323,861,698"
393,"obstacle left, move right",very_near,clear,"chair:0.92:15,602,682,1734"
394,"obstacle left, move right",very_near,far,"chair:0.91:4,597,681,1749;chair:0.40:620,337,863,748"
395,"obstacle left, move right",very_near,clear,"chair:0.93:1,603,680,1762"
396,"obstacle left, move right",very_near,far,"chair:0.90:3,612,681,1769;chair:0.50:614,337,862,716"
397,"obstacle left, move right",very_near,far,"chair:0.91:1,611,676,1772;chair:0.55:617,339,860,715;chair:0.47:671,498,1073,840"
398,"obstacle left, move right",very_near,far,"chair:0.91:0,623,674,1778;chair:0.51:611,344,859,716;chair:0.41:669,500,1022,864"
399,"obstacle left, move right",very_near,far,"chair:0.92:0,621,669,1788;chair:0.41:613,344,867,716"
400,"obstacle left, move right",very_near,far,"chair:0.92:0,620,667,1794;chair:0.44:616,349,860,807"
401,"obstacle left, move right",very_near,far,"chair:0.89:1,615,667,1799;chair:0.49:608,352,855,820;chair:0.43:606,355,741,716"
402,"obstacle left, move right",very_near,far,"chair:0.92:2,618,666,1802;chair:0.54:608,357,850,721"
403,"obstacle left, move right",very_near,far,"chair:0.92:1,619,664,1805;chair:0.55:602,357,844,721"
404,"obstacle left, move right",very_near,far,"chair:0.92:5,620,663,1810;chair:0.53:602,358,848,729"
405,"obstacle left, move right",very_near,clear,"chair:0.92:4,623,663,1815"
406,"obstacle left, move right",very_near,clear,"chair:0.90:3,623,661,1820"
407,"obstacle left, move right",very_near,clear,"chair:0.92:4,628,659,1823"
408,"obstacle left, move right",very_near,clear,"chair:0.89:1,631,655,1829"
409,"obstacle left, move right",very_near,clear,"chair:0.91:4,640,654,1835"
410,"obstacle left, move right",very_near,clear,"chair:0.91:5,635,659,1841"
411,"obstacle left, move right",very_near,clear,"chair:0.91:5,639,656,1842"
412,"obstacle left, move right",very_near,clear,"chair:0.92:3,648,655,1847"
413,"obstacle left, move right",very_near,clear,"chair:0.90:6,642,655,1854"
414,"obstacle left, move right",very_near,clear,"chair:0.89:7,646,653,1859"
415,"obstacle left, move right",very_near,clear,"chair:0.91:6,646,651,1859"
416,"obstacle left, move right",very_near,clear,"chair:0.88:8,649,651,1863"
417,"obstacle left, move right",very_near,clear,"chair:0.90:6,651,649,1872"
418,"obstacle left, move right",very_near,clear,"chair:0.90:9,658,649,1876"
419,"obstacle left, move right",very_near,far,"chair:0.86:8,657,647,1881;chair:0.42:578,384,822,755"
420,"obstacle left, move right",very_near,far,"chair:0.88:10,659,644,1884;chair:0.46:575,385,824,754"
421,"obstacle left, move right",very_near,far,"chair:0.90:11,662,645,1888;chair:0.46:574,383,827,754"
422,"obstacle left, move right",very_near,far,"chair:0.91:10,664,647,1890;chair:0.55:576,383,824,756"
423,"obstacle left, move right",very_near,far,"chair:0.91:6,665,645,1895;chair:0.55:576,386,823,756"
424,"obstacle left, move right",very_near,far,"chair:0.91:8,666,645,1900;chair:0.55:577,386,822,758"
425,"obstacle left, move right",very_near,far,"chair:0.91:5,673,649,1895;chair:0.55:583,386,822,761"
426,"obstacle left, move right",very_near,clear,"chair:0.89:4,666,653,1898"
427,"obstacle left, move right",very_near,far,"chair:0.89:4,660,651,1897;chair:0.41:580,392,825,764"
428,"obstacle left, move right",very_near,far,"chair:0.90:4,677,648,1902;chair:0.54:580,393,822,760"
429,"obstacle left, move right",very_near,far,"chair:0.89:4,680,647,1903;chair:0.43:572,392,827,855"
430,"obstacle left, move right",very_near,far,"chair:0.90:4,675,643,1905;chair:0.52:570,395,820,764"
431,"obstacle left, move right",very_near,far,"chair:0.88:3,684,642,1904;chair:0.51:572,395,823,766"
432,"obstacle left, move right",very_near,clear,"chair:0.89:4,684,640,1908"
433,"obstacle left, move right",very_near,far,"chair:0.89:2,670,639,1907;chair:0.48:576,401,820,764"
434,"obstacle left, move right",very_near,far,"chair:0.89:2,677,641,1910;chair:0.44:576,402,821,770"
435,"obstacle left, move right",very_near,clear,"chair:0.87:2,680,637,1910"
436,"obstacle left, move right",very_near,clear,"chair:0.89:3,695,638,1910"
437,"obstacle left, move right",very_near,far,"chair:0.90:2,705,637,1909;chair:0.41:577,407,815,767"
438,"obstacle left, move right",very_near,clear,"chair:0.88:2,689,638,1907"
439,"obstacle left, move right",very_near,clear,"chair:0.89:2,691,635,1909"
440,"obstacle left, move right",very_near,clear,"chair:0.89:1,698,634,1911"
441,"obstacle left, move right",very_near,clear,"chair:0.89:1,708,633,1910"
442,"obstacle left, move right",very_near,clear,"chair:0.90:1,705,632,1912"
443,"obstacle left, move right",very_near,near,"chair:0.88:0,717,633,1912;chair:0.63:622,584,1053,1123"
444,"obstacle left, move right",very_near,near,"chair:0.87:0,722,630,1910;chair:0.65:620,579,1050,1133"
445,"obstacle left, move right",very_near,far,"chair:0.89:0,716,633,1910;chair:0.42:564,417,796,767"
446,"obstacle left, move right",very_near,clear,"chair:0.91:0,713,623,1911"
447,"obstacle left, move right",very_near,far,"chair:0.91:0,717,624,1911;chair:0.42:558,420,794,763"
448,"obstacle left, move right",very_near,clear,"chair:0.88:0,711,620,1907"
449,"obstacle left, move right",very_near,clear,"chair:0.87:0,708,611,1909"
450,"obstacle left, move right",very_near,clear,"chair:0.88:0,709,612,1908"
451,"obstacle left, move right",very_near,clear,"chair:0.90:0,709,614,1910"
452,"obstacle left, move right",very_near,far,"chair:0.87:0,712,617,1910;chair:0.52:608,579,892,914"
453,"obstacle left, move right",very_near,clear,"chair:0.90:0,712,613,1909"
454,"obstacle left, move right",very_near,far,"chair:0.88:0,712,613,1909;chair:0.41:605,587,888,912"
455,"obstacle left, move right",very_near,clear,"chair:0.87:0,716,611,1908"
456,"obstacle left, move right",very_near,clear,"chair:0.88:0,714,613,1907"
457,"obstacle left, move right",very_near,clear,"chair:0.86:0,712,610,1908"
458,"obstacle left, move right",very_near,clear,"chair:0.87:0,713,604,1908"
459,"obstacle left, move right",very_near,clear,"chair:0.85:0,716,606,1909"
460,stop,very_near,very_near,"chair:0.87:0,716,605,1909;chair:0.50:606,445,773,600;chair:0.43:500,605,1016,1654"
