frame,decision,left_status,right_status,detections
328,path clear,far,near,"chair:0.90:614,680,1008,1253;chair:0.60:495,642,634,1000;dining table:0.43:667,603,1080,760"
329,path clear,far,near,"chair:0.90:611,674,1008,1251;chair:0.60:503,639,629,992;dining table:0.52:668,602,1080,759"
330,path clear,far,near,"chair:0.88:615,679,1009,1244;dining table:0.55:668,601,1080,758;chair:0.54:501,637,632,991"
331,path clear,far,near,"chair:0.89:619,679,1009,1242;chair:0.61:495,637,631,995;dining table:0.41:673,601,1080,758"
332,path clear,far,near,"chair:0.91:621,663,1009,1251;chair:0.50:488,635,628,999;chair:0.42:827,567,919,610"
333,path clear,far,near,"chair:0.92:622,666,1010,1254;person:0.52:1006,497,1080,617;chair:0.48:828,566,912,609;chair:0.45:486,634,633,994"
334,path clear,clear,near,"chair:0.92:621,659,1007,1255"
335,path clear,far,near,"chair:0.92:619,649,1007,1256;chair:0.47:485,635,629,984"
336,path clear,clear,near,"chair:0.92:617,665,1006,1258"
337,path clear,far,near,"chair:0.92:620,676,1007,1257;chair:0.41:484,633,634,989"
338,path clear,far,near,"chair:0.92:617,674,1008,1254;chair:0.51:478,632,631,1038"
339,path clear,far,near,"chair:0.92:615,668,1007,1257;chair:0.45:472,622,645,1033"
340,path clear,far,near,"chair:0.92:615,657,1010,1261;chair:0.42:478,621,617,1020"
341,path clear,far,near,"chair:0.92:613,665,1010,1262;chair:0.42:480,629,611,1020"
342,path clear,far,near,"chair:0.91:613,680,1010,1263;chair:0.49:474,636,614,1021"
343,path clear,far,near,"chair:0.91:611,675,1011,1272;chair:0.57:473,636,619,1036;chair:0.46:617,541,700,624"
344,path clear,far,near,"chair:0.90:610,670,1010,1278;chair:0.55:468,635,609,1035;chair:0.43:773,513,916,613;chair:0.40:612,540,696,627"
345,path clear,far,near,"chair:0.90:609,679,1010,1291;chair:0.57:467,639,611,1046"
346,path clear,far,near,"chair:0.90:604,653,1011,1296;chair:0.48:460,614,609,1045"
347,path clear,far,near,"chair:0.90:601,660,1012,1303;chair:0.48:458,585,621,1047"
348,path clear,far,near,"chair:0.89:598,670,1010,1302;chair:0.47:769,513,906,609;chair:0.46:455,629,626,1039;dining table:0.41:615,589,1080,765"
349,path clear,clear,near,"chair:0.91:597,671,1008,1304"
350,path clear,far,near,"chair:0.89:596,681,1000,1301;chair:0.42:763,512,894,597;dining table:0.42:614,586,1080,767;chair:0.41:583,532,664,623"
351,path clear,clear,near,"chair:0.88:577,672,999,1307"
352,path clear,clear,near,"chair:0.88:563,671,995,1313;chair:0.41:663,560,754,606"
353,path clear,far,near,"chair:0.89:574,673,994,1316;chair:0.42:433,624,596,1033"
354,path clear,clear,near,"chair:0.88:570,664,989,1310;chair:0.68:740,507,871,599;dining table:0.41:584,569,1080,1277"
355,path clear,clear,near,"chair:0.90:565,671,986,1315"
356,path clear,clear,near,"chair:0.90:568,676,983,1314;chair:0.42:730,504,861,602"
357,path clear,clear,near,"chair:0.88:558,665,980,1307;dining table:0.49:566,576,1080,1292;dining table:0.44:589,578,1080,769"
358,path clear,far,near,"chair:0.89:553,662,976,1315;chair:0.51:720,501,849,599;dining table:0.49:562,576,1080,1299;dining table:0.48:592,575,1080,767;chair:0.43:406,621,596,1043"
359,path clear,clear,near,"chair:0.90:545,660,974,1313;chair:0.45:714,497,842,599;dining table:0.45:557,576,1080,1296;dining table:0.44:590,574,1080,767"
360,path clear,far,near,"chair:0.91:546,658,973,1316;chair:0.64:710,497,838,596;dining table:0.46:559,573,1080,1308;chair:0.43:396,621,539,1044"
361,path clear,far,near,"chair:0.91:543,669,971,1318;chair:0.61:701,496,833,594;chair:0.51:383,624,535,1038"
362,path clear,far,near,"chair:0.90:535,667,967,1320;chair:0.64:699,495,824,596;chair:0.48:383,617,537,1040;chair:0.42:516,515,617,606;dining table:0.42:555,563,1080,1329"
363,path clear,far,near,"chair:0.89:526,656,966,1319;chair:0.61:698,492,821,595;chair:0.57:378,616,534,1039;dining table:0.40:541,569,1080,1331"
364,path clear,far,near,"chair:0.89:531,664,963,1316;chair:0.68:694,491,818,594;chair:0.59:373,617,532,1042;dining table:0.44:538,564,1080,1336"
365,path clear,far,near,"chair:0.90:517,659,964,1314;chair:0.65:690,489,814,592;chair:0.59:371,614,556,1056;dining table:0.43:550,563,1080,1337"
366,path clear,far,near,"chair:0.91:527,655,962,1319;chair:0.63:685,486,807,589;chair:0.57:362,611,535,1063"
367,path clear,far,near,"chair:0.91:526,666,958,1326;chair:0.68:680,487,801,586;chair:0.57:354,608,555,1049;dining table:0.41:505,566,1080,1335"
368,path clear,far,near,"chair:0.92:518,653,954,1326;chair:0.58:352,606,552,1053;chair:0.49:675,483,795,582"
369,path clear,far,near,"chair:0.90:513,655,953,1327;chair:0.50:669,483,791,583;chair:0.48:352,609,555,1050;chair:0.41:448,625,571,1051"
370,path clear,far,near,"chair:0.91:510,655,951,1327;chair:0.46:337,604,555,1056;chair:0.45:592,480,789,581;chair:0.45:665,482,786,580"
371,path clear,far,near,"chair:0.91:508,648,948,1331;chair:0.44:331,606,537,1057;chair:0.41:468,503,547,599"
372,path clear,far,near,"chair:0.92:501,660,945,1334;chair:0.63:329,610,551,1096"
373,path clear,far,near,"chair:0.91:493,650,938,1334;chair:0.56:323,600,514,1053;chair:0.52:638,470,765,580;chair:0.43:244,513,426,709"
374,path clear,far,near,"chair:0.89:484,659,933,1337;chair:0.73:312,599,528,1065;chair:0.66:640,471,762,578"
375,path clear,far,near,"chair:0.88:478,660,931,1340;chair:0.69:626,467,752,578;chair:0.58:308,597,509,1081;dining table:0.47:480,590,1080,1313"
376,path clear,far,near,"chair:0.92:470,651,925,1339;chair:0.56:298,596,518,1080;dining table:0.56:471,586,1080,1311;chair:0.55:623,468,743,574"
377,path clear,far,near,"chair:0.93:457,661,920,1340;chair:0.65:284,595,507,1063;dining table:0.52:462,590,1080,1301"
378,path clear,far,near,"chair:0.91:452,663,917,1346;chair:0.61:281,598,460,1059;dining table:0.49:458,583,1080,1294;chair:0.42:387,617,524,1071"
379,path clear,far,near,"chair:0.89:449,667,913,1351;chair:0.67:272,598,478,1089;chair:0.52:598,463,721,571;dining table:0.50:450,572,1080,1280"
380,path clear,near,near,"chair:0.89:434,664,909,1353;chair:0.74:262,597,480,1104;chair:0.68:593,464,716,570;dining table:0.51:435,563,1080,1275"
381,path clear,far,near,"chair:0.89:424,661,901,1353;chair:0.70:257,598,473,1068;chair:0.69:585,461,704,570"
382,path clear,far,near,"chair:0.91:423,654,898,1354;chair:0.59:243,595,435,1096;chair:0.43:573,459,693,561;chair:0.42:383,489,458,580"
383,path clear,far,near,"chair:0.90:412,666,890,1349;chair:0.67:235,594,460,1083;chair:0.64:557,456,683,558;chair:0.46:368,482,441,578;dining table:0.42:400,538,1080,1271"
384,path clear,near,near,"chair:0.90:409,667,882,1352;chair:0.66:224,596,451,1081;chair:0.41:545,450,675,565;dining table:0.40:393,532,1080,1284"
385,path clear,near,near,"chair:0.86:403,666,868,1360;chair:0.62:540,449,663,567;chair:0.56:210,586,448,1098;dining table:0.55:383,520,1080,1287"
386,path clear,near,near,"chair:0.86:383,665,865,1362;chair:0.73:527,447,659,566;chair:0.49:198,595,443,1079;dining table:0.42:377,526,1080,1304"
387,path clear,near,near,"chair:0.88:370,662,853,1366;chair:0.72:519,445,645,564;chair:0.55:215,587,432,1095;dining table:0.52:374,523,1080,1307;chair:0.40:288,586,439,1114"
388,path clear,near,near,"chair:0.91:355,657,843,1372;chair:0.67:505,442,631,558;dining table:0.51:364,522,1079,1308;chair:0.48:170,588,394,1087;chair:0.44:86,488,287,695"
389,path clear,near,near,"chair:0.89:350,658,833,1374;chair:0.69:496,440,620,561;dining table:0.59:353,526,1080,1298"
390,path clear,near,near,"chair:0.89:331,659,832,1378;chair:0.72:484,438,611,557;dining table:0.61:340,521,1080,1288;chair:0.44:143,586,363,1094"
391,path clear,near,near,"chair:0.90:318,661,825,1376;dining table:0.59:306,510,1080,1284;chair:0.48:131,588,370,1066"
392,path clear,near,near,"chair:0.88:307,657,816,1374;chair:0.61:118,590,364,1092;dining table:0.56:294,505,1080,1289"
393,path clear,near,near,"chair:0.86:302,654,802,1374;chair:0.58:110,592,361,1111;dining table:0.51:281,501,1080,1270;chair:0.49:192,593,364,1123"
394,path clear,near,near,"chair:0.84:272,652,793,1362;dining table:0.52:272,508,1080,1303;chair:0.44:84,585,349,1098"
395,path clear,near,near,"chair:0.87:258,646,764,1368;chair:0.64:68,576,317,1083;dining table:0.56:229,495,1080,1303;chair:0.55:403,416,535,537"
396,path clear,near,near,"chair:0.85:240,649,749,1387;chair:0.65:46,566,302,1116;chair:0.61:385,413,520,538;dining table:0.60:210,492,1080,1317"
397,path clear,near,near,"chair:0.86:213,637,742,1378;chair:0.64:24,563,281,1069;dining table:0.59:197,489,1080,1303"
398,path clear,near,near,"chair:0.86:203,639,728,1380;chair:0.72:7,563,262,1104;dining table:0.62:174,464,1080,1292;chair:0.40:344,404,478,517"
399,path clear,near,near,"chair:0.83:191,644,708,1379;dining table:0.68:160,469,1080,1281;chair:0.65:6,583,249,1106;chair:0.52:326,400,464,527"
400,path clear,near,near,"chair:0.86:165,632,698,1375;dining table:0.64:148,458,1080,1268;chair:0.53:305,394,446,509;chair:0.49:2,571,240,1103;chair:0.40:230,465,349,520"
401,path clear,near,near,"chair:0.90:154,630,683,1379;dining table:0.56:125,450,1080,1292;chair:0.53:2,561,216,1102;chair:0.46:284,391,425,506"
402,path clear,near,near,"chair:0.84:132,627,671,1369;chair:0.70:0,568,199,1126;dining table:0.52:81,457,1080,1284"
403,path clear,near,near,"chair:0.84:109,619,654,1387;chair:0.54:254,384,394,509;chair:0.50:4,557,179,1115;dining table:0.46:89,458,1080,1284;oven:0.46:886,429,1080,581"
404,path clear,near,near,"chair:0.81:91,624,643,1387;dining table:0.50:51,448,1080,1277;chair:0.48:2,572,167,1127;chair:0.43:227,379,371,506"
405,path clear,near,near,"chair:0.82:72,613,632,1385;dining table:0.62:54,440,1068,1265;chair:0.41:207,372,347,496"
406,path clear,near,near,"chair:0.75:43,613,612,1372;dining table:0.66:38,421,1064,1258;chair:0.47:184,369,394,499"
407,path clear,near,near,"chair:0.77:20,609,604,1366;dining table:0.60:22,415,1066,1282"
408,path clear,near,near,"chair:0.85:4,606,578,1393;chair:0.57:142,364,290,486;dining table:0.57:12,431,1055,1305"
409,path clear,near,near,"chair:0.78:2,602,566,1388;dining table:0.60:8,429,1039,1282;chair:0.51:123,364,269,493"
410,path clear,near,near,"chair:0.69:1,623,559,1334;dining table:0.58:3,429,1026,1280"
411,path clear,near,near,"chair:0.73:0,637,546,1282;dining table:0.54:4,430,1020,1326"
412,path clear,near,near,"chair:0.73:0,645,532,1275;dining table:0.52:3,427,1010,1314"
413,path clear,near,near,"chair:0.74:0,652,516,1267;dining table:0.61:6,410,977,1258"
414,path clear,near,near,"chair:0.72:0,654,513,1386;dining table:0.60:5,412,972,1297;oven:0.40:691,398,890,542"
415,path clear,near,near,"chair:0.82:1,661,499,1429;dining table:0.49:7,416,955,1290;oven:0.45:678,396,872,539"
416,path clear,near,near,"chair:0.66:2,665,482,1336;dining table:0.53:6,414,945,1294;oven:0.49:656,393,856,537"
417,path clear,near,near,"chair:0.77:0,674,476,1430;oven:0.50:643,392,840,538;dining table:0.48:1,433,934,1287"
418,path clear,near,far,"chair:0.59:0,673,465,1445;oven:0.41:629,391,822,536"
419,path clear,near,near,"chair:0.55:0,680,451,1415;oven:0.52:608,390,810,534;dining table:0.42:4,419,904,1318"
420,path clear,near,near,"oven:0.59:594,386,792,536;dining table:0.46:4,410,888,1304;chair:0.42:1,712,437,1366"
421,path clear,near,clear,"chair:0.57:0,731,432,1456;chair:0.41:2,331,157,457"
422,path clear,near,near,"chair:0.54:1,736,426,1460;oven:0.48:562,386,762,533;dining table:0.43:4,417,864,1352"
423,path clear,near,far,"oven:0.48:546,383,746,535;dining table:0.43:1,415,847,1304"
424,path clear,near,far,"oven:0.42:533,378,731,530;dining table:0.41:1,416,836,1302"
425,path clear,far,far,"oven:0.44:513,376,715,527"
426,path clear,far,far,"oven:0.55:497,376,699,527"
427,path clear,far,far,"oven:0.59:481,374,683,523"
428,path clear,far,far,"oven:0.47:464,369,667,525"
429,path clear,far,far,"oven:0.55:445,370,651,524"
430,path clear,far,far,"oven:0.53:431,365,633,521"
431,path clear,far,far,"oven:0.55:414,367,618,523"
432,path clear,far,far,"oven:0.70:396,368,603,521"
433,path clear,far,far,"oven:0.53:381,364,587,519"
434,path clear,far,far,"oven:0.51:361,363,571,520;sink:0.46:652,344,977,393"
435,path clear,far,far,"oven:0.65:346,365,554,517;sink:0.48:658,348,949,391"
436,path clear,far,far,"oven:0.53:328,362,539,516"
437,path clear,far,far,"oven:0.59:310,359,524,514;sink:0.42:603,345,933,389"
438,path clear,far,clear,"oven:0.53:296,358,505,510"
439,path clear,far,far,"sink:0.42:553,334,915,390;oven:0.41:277,359,490,509;sink:0.40:600,341,885,384"
440,path clear,far,far,"sink:0.44:549,337,872,381;oven:0.44:258,359,476,509"
441,path clear,far,clear,"oven:0.46:241,356,456,505"
442,path clear,clear,far,"sink:0.41:516,326,838,384"
443,path clear,far,far,"oven:0.52:207,349,426,500;oven:0.44:964,388,1080,938"
444,path clear,clear,far,"oven:0.41:948,374,1080,941"
445,path clear,far,far,"oven:0.56:937,356,1079,933;sink:0.45:477,326,792,370"
446,path clear,far,far,"oven:0.62:926,350,1079,935;sink:0.40:495,326,775,368"
447,path clear,far,near,"oven:0.85:911,327,1078,933;sink:0.42:456,321,757,366"
448,path clear,clear,near,"oven:0.83:894,327,1079,936"
449,path clear,far,near,"oven:0.84:882,305,1080,937;sink:0.44:453,321,732,364"
450,path clear,clear,near,"oven:0.79:870,277,1080,939"
451,path clear,far,near,"oven:0.76:853,214,1079,940;oven:0.43:64,344,292,495"
452,path clear,far,near,"oven:0.79:838,183,1080,939;sink:0.44:379,315,683,361"
453,path clear,clear,near,"oven:0.80:828,190,1080,940"
454,path clear,far,near,"oven:0.84:817,173,1080,940;oven:0.51:13,344,246,494"
455,path clear,far,near,"oven:0.88:804,169,1080,941;oven:0.56:3,345,233,494;sink:0.51:384,314,625,357"
456,path clear,far,near,"oven:0.92:790,167,1080,941;sink:0.43:338,312,619,356;oven:0.42:0,344,215,495"
457,path clear,far,near,"oven:0.92:781,162,1080,940;sink:0.48:338,313,599,355"
458,path clear,far,near,"oven:0.92:765,163,1078,939;sink:0.46:322,311,587,354"
459,path clear,clear,near,"oven:0.93:754,161,1078,940"
460,path clear,clear,near,"oven:0.88:743,160,1079,939"
461,path clear,clear,near,"oven:0.88:730,157,1079,942"
462,path clear,far,near,"oven:0.86:718,153,1080,942;sink:0.51:210,304,532,350"
463,path clear,far,near,"oven:0.85:707,150,1080,940;sink:0.55:189,302,523,349"
464,path clear,far,near,"oven:0.84:696,147,1080,938;sink:0.44:194,299,506,348"
465,path clear,far,near,"oven:0.86:684,149,1080,942;sink:0.48:180,301,482,346"
466,path clear,far,near,"oven:0.88:667,147,1080,943;sink:0.56:155,299,474,345"
467,path clear,far,near,"oven:0.88:659,148,1080,943;sink:0.45:157,300,465,343"
468,path clear,far,near,"oven:0.89:645,144,1080,944;sink:0.48:149,298,449,343"
469,path clear,far,near,"oven:0.90:634,141,1080,945;sink:0.48:109,295,429,342"
470,path clear,far,near,"oven:0.92:621,141,1079,942;sink:0.53:86,289,420,344;sink:0.45:131,295,408,340"
471,path clear,far,near,"oven:0.91:611,139,1079,938;sink:0.48:38,288,406,344"
472,path clear,far,near,"oven:0.90:603,135,1079,932;sink:0.58:13,287,397,342"
473,path clear,far,near,"oven:0.90:596,134,1079,930;sink:0.59:14,284,384,341"
474,path clear,far,near,"oven:0.91:586,130,1078,928;sink:0.58:9,283,370,342;sink:0.47:39,288,360,332"
475,path clear,far,near,"oven:0.93:573,127,1079,927;sink:0.51:9,283,355,339"
476,path clear,far,near,"oven:0.93:566,125,1080,925;sink:0.53:0,281,348,342"
477,path clear,far,near,"oven:0.92:559,123,1080,923;sink:0.43:0,280,346,343"
478,path clear,far,near,"oven:0.92:549,124,1079,919;sink:0.48:3,276,337,337"
479,path clear,far,near,"oven:0.91:541,118,1078,918;sink:0.50:3,279,321,335"
480,path clear,far,near,"oven:0.92:534,118,1077,916;sink:0.56:2,273,310,335"
481,path clear,far,near,"oven:0.91:522,116,1075,914;sink:0.58:2,273,303,333"
482,path clear,far,near,"oven:0.91:519,113,1068,914;sink:0.50:3,273,293,330"
483,path clear,far,near,"oven:0.91:513,111,1060,913;sink:0.55:3,274,284,328"
484,path clear,far,near,"oven:0.93:506,111,1053,911;sink:0.54:3,273,268,330"
485,path clear,far,near,"oven:0.92:500,110,1044,909;sink:0.49:1,273,266,321"
486,path clear,far,near,"oven:0.92:495,109,1037,906;sink:0.55:0,274,258,320"
487,path clear,far,near,"oven:0.93:490,107,1031,905;sink:0.45:0,273,248,318"
488,path clear,far,near,"oven:0.94:484,106,1023,905;sink:0.44:10,273,238,319"
489,path clear,far,near,"oven:0.92:476,103,1018,904;sink:0.43:6,271,233,318"
490,path clear,far,near,"oven:0.93:473,104,1009,903;sink:0.51:0,270,228,318"
491,path clear,far,near,"oven:0.92:467,104,1004,902;sink:0.51:0,271,221,319"
492,path clear,far,near,"oven:0.92:461,103,998,902;sink:0.60:1,271,211,319"
493,path clear,far,near,"oven:0.93:455,99,989,903;sink:0.64:1,270,207,317"
494,path clear,far,near,"oven:0.94:448,99,984,900;sink:0.66:1,267,196,316"
495,path clear,far,near,"oven:0.93:444,97,981,897;sink:0.67:0,267,188,315"
496,path clear,far,near,"oven:0.93:439,96,975,896;sink:0.72:0,267,185,313"
497,path clear,far,near,"oven:0.93:434,92,969,893;sink:0.71:0,264,176,310"
498,path clear,far,near,"oven:0.91:426,87,960,891;sink:0.59:0,264,176,308"
499,path clear,far,near,"oven:0.90:421,85,954,888;sink:0.46:0,262,162,308"
500,path clear,far,near,"oven:0.91:415,83,948,886;sink:0.58:0,258,157,308"
501,path clear,clear,near,"oven:0.91:410,79,944,884"
502,path clear,clear,near,"oven:0.90:405,78,936,883"
503,path clear,clear,near,"oven:0.91:398,76,930,884"
504,path clear,clear,near,"oven:0.90:395,74,925,880"
505,path clear,clear,near,"oven:0.90:388,74,915,883"
506,path clear,near,near,"oven:0.91:380,71,908,883"
507,path clear,near,near,"oven:0.93:375,72,904,883"
508,path clear,near,near,"oven:0.93:372,72,900,883"
509,path clear,near,near,"oven:0.93:366,72,895,883"
510,path clear,near,near,"oven:0.93:357,74,891,884"
511,path clear,near,near,"oven:0.92:355,74,888,886"
512,path clear,near,near,"oven:0.92:351,75,885,887"
513,path clear,near,near,"oven:0.93:348,75,880,888"
514,path clear,near,near,"oven:0.93:345,74,875,888"
515,path clear,near,near,"oven:0.94:342,75,870,889"
516,path clear,near,near,"oven:0.94:333,76,865,891"
517,path clear,near,near,"oven:0.94:330,77,860,893"
518,path clear,near,near,"oven:0.93:327,78,857,895"
519,path clear,near,near,"oven:0.94:324,77,854,896"
520,path clear,near,near,"oven:0.93:319,78,853,896"
521,path clear,near,near,"oven:0.95:311,78,850,898"
522,path clear,near,near,"oven:0.94:311,80,846,899"
523,path clear,near,near,"oven:0.94:306,81,842,901"
524,path clear,near,near,"oven:0.95:303,82,838,904"
525,path clear,near,near,"oven:0.94:299,82,835,906"
526,path clear,near,near,"oven:0.94:294,83,832,908"
527,path clear,near,near,"oven:0.94:287,83,829,910"
528,path clear,near,near,"oven:0.94:283,84,826,912"
529,path clear,near,near,"oven:0.95:280,84,824,915"
530,path clear,near,near,"oven:0.95:276,86,819,919"
531,path clear,near,near,"oven:0.95:273,87,816,920"
532,path clear,near,near,"oven:0.95:266,87,812,923"
533,path clear,near,near,"oven:0.95:263,88,809,925"
534,path clear,near,near,"oven:0.95:257,92,806,929"
535,path clear,near,near,"oven:0.95:253,93,803,933"
536,path clear,near,near,"oven:0.95:250,93,802,940"
537,path clear,near,near,"oven:0.95:246,95,801,944"
538,path clear,near,near,"oven:0.94:242,97,800,948"
539,path clear,near,near,"oven:0.94:239,98,799,950"
540,path clear,near,near,"oven:0.94:236,98,799,955"
541,path clear,near,near,"oven:0.94:232,98,798,958"
542,path clear,near,near,"oven:0.96:231,99,795,961"
543,path clear,near,near,"oven:0.94:228,99,797,967"
544,path clear,near,near,"oven:0.94:226,99,794,968"
545,path clear,near,near,"oven:0.94:221,101,793,970"
546,path clear,near,near,"oven:0.95:216,104,793,973"
547,path clear,near,near,"oven:0.94:216,106,791,979"
548,path clear,near,near,"oven:0.93:215,107,791,982"
549,path clear,near,near,"oven:0.93:216,112,790,991"
550,path clear,near,near,"oven:0.93:212,114,791,996"
551,path clear,near,near,"oven:0.93:209,114,792,999"
552,path clear,near,near,"oven:0.92:208,116,792,1004"
553,path clear,near,near,"oven:0.90:207,116,793,1007"
554,path clear,near,near,"oven:0.91:207,117,794,1013"
555,path clear,near,near,"oven:0.92:205,119,795,1019"
556,path clear,near,near,"oven:0.92:206,117,797,1022"
557,path clear,near,near,"oven:0.92:204,118,798,1029"
558,path clear,near,near,"oven:0.93:201,120,797,1033"
559,path clear,near,near,"oven:0.93:198,119,798,1037"
560,path clear,near,near,"oven:0.94:197,120,799,1030"
561,path clear,near,near,"oven:0.94:195,120,800,1033"
562,path clear,near,near,"oven:0.95:194,120,802,1037"
563,path clear,near,near,"oven:0.94:192,119,803,1041"
564,path clear,near,near,"oven:0.94:192,119,806,1042"
565,path clear,near,near,"oven:0.94:191,119,808,1047"
566,path clear,near,near,"oven:0.94:191,120,810,1049"
567,path clear,near,near,"oven:0.94:191,120,814,1053"
568,path clear,near,near,"oven:0.94:192,121,818,1059"
569,path clear,near,near,"oven:0.94:192,122,823,1066"
570,path clear,near,near,"oven:0.94:192,123,827,1070"
571,path clear,near,near,"oven:0.94:191,125,828,1077"
572,path clear,near,near,"oven:0.94:192,128,831,1083"
573,path clear,near,near,"oven:0.94:192,130,834,1088"
574,path clear,near,near,"oven:0.95:191,132,835,1094"
575,path clear,near,near,"oven:0.96:192,136,839,1101"
576,path clear,near,near,"oven:0.96:193,136,842,1100"
577,path clear,near,near,"oven:0.96:194,142,846,1109"
578,path clear,near,near,"oven:0.95:195,145,848,1118"
579,path clear,near,near,"oven:0.94:195,149,851,1124"
580,path clear,near,near,"oven:0.95:196,153,854,1130"
581,path clear,near,near,"oven:0.93:197,157,856,1137"
582,path clear,near,near,"oven:0.94:198,161,860,1139"
583,path clear,near,near,"oven:0.93:198,163,860,1145"
584,path clear,near,near,"oven:0.93:197,166,863,1151"
585,path clear,near,near,"oven:0.94:198,170,864,1157"
586,path clear,near,near,"oven:0.94:197,173,866,1165"
587,path clear,near,near,"oven:0.95:196,176,867,1174"
588,path clear,near,near,"oven:0.93:193,180,869,1181"
589,path clear,near,near,"oven:0.94:192,182,869,1186"
590,path clear,near,near,"oven:0.93:190,178,872,1192"
591,path clear,near,near,"oven:0.93:190,179,874,1195"
592,path clear,near,near,"oven:0.93:189,180,876,1201"
593,path clear,near,near,"oven:0.93:188,181,878,1206"
594,path clear,near,near,"oven:0.94:187,181,880,1212"
595,path clear,near,near,"oven:0.93:185,184,883,1217"
596,path clear,near,near,"oven:0.93:183,185,888,1223"
597,stop,very_near,very_near,"oven:0.94:183,190,895,1236"
598,stop,very_near,very_near,"oven:0.94:182,190,896,1239"
599,stop,very_near,very_near,"oven:0.94:180,190,898,1246"
600,stop,very_near,very_near,"oven:0.95:179,191,899,1252"
601,stop,very_near,very_near,"oven:0.94:179,190,901,1256"
602,stop,very_near,very_near,"oven:0.94:175,190,903,1258"
603,stop,very_near,very_near,"oven:0.93:173,190,905,1268"
604,stop,very_near,very_near,"oven:0.94:171,191,908,1272"
605,stop,very_near,very_near,"oven:0.93:165,186,910,1275"
606,stop,very_near,very_near,"oven:0.92:165,187,911,1280"
607,stop,very_near,very_near,"oven:0.94:165,192,916,1293"
608,stop,very_near,very_near,"oven:0.94:163,193,918,1294"
609,stop,very_near,very_near,"oven:0.94:164,195,920,1298"
610,stop,very_near,very_near,"oven:0.94:158,195,922,1308"
611,stop,very_near,very_near,"oven:0.95:160,189,925,1319"
612,stop,very_near,very_near,"oven:0.95:160,192,928,1323"
613,stop,very_near,very_near,"oven:0.95:159,196,931,1338"
614,stop,very_near,very_near,"oven:0.96:156,198,934,1354"
615,stop,very_near,very_near,"oven:0.95:154,204,938,1364"
616,stop,very_near,very_near,"oven:0.96:154,201,943,1373"
617,stop,very_near,very_near,"oven:0.95:156,205,947,1377"
618,stop,very_near,very_near,"oven:0.95:156,214,952,1377"
619,stop,very_near,very_near,"oven:0.95:159,215,958,1383"
620,stop,very_near,very_near,"oven:0.96:161,215,965,1387"
621,stop,very_near,very_near,"oven:0.95:160,215,971,1394"
622,stop,very_near,very_near,"oven:0.94:162,215,977,1400"
623,stop,very_near,very_near,"oven:0.94:165,215,990,1404"
624,stop,very_near,very_near,"oven:0.95:169,215,1001,1408"
625,stop,very_near,very_near,"oven:0.94:179,215,1019,1403"
626,stop,very_near,very_near,"oven:0.94:189,213,1030,1404"
627,stop,very_near,very_near,"oven:0.94:196,211,1041,1430"
628,stop,very_near,very_near,"oven:0.92:205,207,1062,1415"
629,stop,very_near,very_near,"oven:0.92:218,208,1076,1459"
630,"obstacle right, move left",clear,very_near,"oven:0.91:229,209,1078,1460"
631,"obstacle right, move left",clear,very_near,"oven:0.92:234,203,1078,1458"
632,"obstacle right, move left",clear,very_near,"oven:0.93:248,197,1077,1466"
633,"obstacle right, move left",clear,very_near,"oven:0.92:260,194,1078,1464"
634,"obstacle right, move left",clear,very_near,"oven:0.91:275,192,1080,1476"
635,"obstacle right, move left",clear,very_near,"oven:0.92:287,172,1080,1485"
636,"obstacle right, move left",clear,very_near,"oven:0.89:301,165,1080,1467"
637,"obstacle right, move left",clear,very_near,"oven:0.84:320,157,1080,1461"
638,"obstacle right, move left",clear,very_near,"oven:0.88:338,162,1080,1458"
639,"obstacle right, move left",clear,very_near,"oven:0.81:352,152,1079,1448"
640,"obstacle right, move left",clear,very_near,"oven:0.83:376,178,1080,1492"
641,"obstacle right, move left",clear,very_near,"oven:0.80:397,176,1080,1495"
642,"obstacle right, move left",clear,very_near,"oven:0.72:423,178,1080,1496"
643,"obstacle right, move left",clear,very_near,"oven:0.71:445,181,1080,1486"
644,"obstacle right, move left",far,very_near,"oven:0.79:469,163,1079,1462;sink:0.56:0,405,153,501"
645,"obstacle right, move left",clear,very_near,"oven:0.59:497,395,1080,1571"
646,"obstacle right, move left",far,very_near,"oven:0.65:519,430,1080,1581;sink:0.55:1,391,243,507"
647,"obstacle right, move left",far,very_near,"oven:0.68:546,412,1080,1578;sink:0.60:1,388,265,506"
648,"obstacle right, move left",far,very_near,"oven:0.70:576,438,1080,1579;sink:0.66:3,378,300,508"
649,"obstacle right, move left",far,very_near,"sink:0.62:5,374,365,506;oven:0.54:608,438,1079,1584"
650,"obstacle right, move left",far,very_near,"oven:0.73:643,393,1080,1596;sink:0.62:3,370,394,502"
651,"obstacle right, move left",far,very_near,"sink:0.67:3,363,446,502;oven:0.66:679,428,1079,1598"
652,"obstacle right, move left",far,very_near,"oven:0.78:707,444,1079,1596;sink:0.72:0,363,465,501"
653,"obstacle right, move left",far,very_near,"oven:0.81:743,441,1078,1597;sink:0.71:0,360,513,498"
654,"obstacle right, move left",far,very_near,"oven:0.91:781,472,1078,1599;sink:0.61:4,353,561,492"
655,"obstacle right, move left",far,very_near,"oven:0.64:811,494,1077,1583;sink:0.63:11,347,605,486"
656,path clear,far,clear,"sink:0.62:58,340,658,484"
657,path clear,far,clear,"sink:0.61:113,334,703,480"
