frame,decision,left_status,right_status,detections
535,path clear,clear,clear,
536,path clear,clear,clear,
537,path clear,clear,clear,
538,path clear,clear,clear,
539,path clear,clear,clear,
540,path clear,clear,clear,
541,path clear,clear,clear,
542,path clear,clear,clear,
543,path clear,clear,clear,
544,path clear,clear,near,"chair:0.42:368,0,1014,807"
545,path clear,clear,clear,
546,path clear,clear,clear,
547,path clear,clear,clear,
548,path clear,clear,clear,
549,path clear,clear,clear,
550,path clear,clear,clear,
551,path clear,clear,clear,
552,path clear,clear,clear,
553,path clear,clear,clear,
554,path clear,clear,clear,
555,path clear,clear,clear,
556,path clear,clear,clear,
557,path clear,clear,clear,
558,path clear,clear,clear,
559,path clear,clear,clear,
560,path clear,clear,clear,
561,path clear,clear,clear,
562,path clear,clear,clear,
563,path clear,clear,clear,
564,path clear,clear,clear,
565,path clear,clear,clear,
566,path clear,clear,clear,
567,path clear,clear,clear,
568,path clear,clear,clear,
569,path clear,clear,clear,
570,path clear,clear,clear,
571,path clear,clear,clear,
572,path clear,clear,clear,
573,path clear,clear,clear,
574,path clear,clear,clear,
575,path clear,clear,clear,
576,path clear,clear,clear,
577,path clear,clear,clear,
578,path clear,clear,clear,
579,path clear,clear,clear,
580,path clear,clear,clear,
581,path clear,clear,clear,
582,path clear,clear,clear,
583,path clear,clear,clear,
584,path clear,clear,clear,
585,path clear,clear,clear,
586,path clear,clear,clear,
587,path clear,clear,far,"oven:0.56:764,0,1080,378"
588,path clear,clear,far,"oven:0.48:732,1,1080,389"
589,path clear,clear,far,"oven:0.71:703,0,1080,401"
590,path clear,clear,far,"oven:0.68:670,2,1080,411"
591,path clear,clear,far,"oven:0.50:645,5,1079,426"
592,path clear,clear,far,"oven:0.76:619,1,1080,438"
593,path clear,clear,far,"oven:0.68:595,1,1080,450"
594,path clear,clear,far,"oven:0.81:569,1,1079,459"
595,path clear,clear,far,"oven:0.76:543,1,1079,464"
596,path clear,clear,far,"oven:0.68:524,1,1080,472"
597,path clear,clear,far,"oven:0.42:509,1,1076,482"
598,path clear,clear,clear,
599,path clear,clear,far,"oven:0.80:465,0,1075,498"
600,path clear,clear,far,"oven:0.72:450,0,1068,507"
601,path clear,clear,far,"oven:0.71:431,1,1049,518"
602,path clear,clear,far,"oven:0.58:413,0,1023,530"
603,path clear,clear,far,"oven:0.61:396,1,1001,540"
604,path clear,clear,far,"oven:0.78:373,1,988,550"
605,path clear,clear,far,"oven:0.81:358,1,972,562"
606,path clear,far,far,"oven:0.85:340,1,955,572"
607,path clear,far,far,"oven:0.83:324,0,934,587"
608,path clear,far,far,"oven:0.79:305,0,916,596"
609,path clear,far,far,"oven:0.79:294,0,901,611"
610,path clear,far,far,"oven:0.78:284,1,889,623"
611,path clear,far,far,"oven:0.79:268,5,877,636"
612,path clear,far,far,"oven:0.86:258,3,870,651"
613,path clear,far,far,"oven:0.82:252,16,853,664"
614,path clear,far,far,"oven:0.82:240,9,842,676"
615,path clear,far,far,"oven:0.91:228,0,837,687"
616,path clear,far,far,"oven:0.93:217,0,832,701"
617,path clear,far,far,"oven:0.89:211,2,824,713"
618,path clear,far,far,"oven:0.90:203,2,815,724"
619,path clear,far,far,"oven:0.88:200,1,810,739"
620,path clear,far,far,"oven:0.72:194,66,794,753"
621,path clear,clear,clear,
622,path clear,near,near,"oven:0.45:190,5,790,790"
623,path clear,near,near,"oven:0.68:179,2,789,806"
624,path clear,near,near,"oven:0.66:183,1,789,823"
625,path clear,near,near,"oven:0.48:175,0,786,846"
626,path clear,near,near,"oven:0.53:173,0,786,865"
627,path clear,near,near,"oven:0.58:173,0,784,877"
628,path clear,near,near,"oven:0.61:169,0,783,898"
629,path clear,near,near,"oven:0.80:170,0,783,912"
630,path clear,near,near,"oven:0.91:167,1,781,928"
631,path clear,near,near,"oven:0.93:162,2,778,939"
632,path clear,near,near,"oven:0.93:163,9,778,950"
633,path clear,near,near,"oven:0.95:157,28,777,966"
634,path clear,near,near,"oven:0.96:156,41,777,977"
635,path clear,near,near,"oven:0.95:154,50,777,989"
636,path clear,near,near,"oven:0.94:154,59,776,999"
637,path clear,near,near,"oven:0.95:153,69,774,1005"
638,path clear,near,near,"oven:0.93:151,80,774,1017"
639,path clear,near,near,"oven:0.93:149,87,773,1038"
640,path clear,near,near,"oven:0.94:149,95,772,1048"
641,path clear,near,near,"oven:0.93:147,102,772,1060"
642,path clear,near,near,"oven:0.93:144,109,771,1070"
643,path clear,near,near,"oven:0.94:144,112,770,1059"
644,path clear,near,near,"oven:0.94:138,121,769,1064"
645,path clear,near,near,"oven:0.95:137,127,770,1070"
646,path clear,near,near,"oven:0.94:136,133,770,1077"
647,path clear,near,near,"oven:0.95:135,136,770,1086"
648,path clear,near,near,"oven:0.95:135,140,772,1094"
649,path clear,near,near,"oven:0.95:134,144,773,1099"
650,path clear,near,near,"oven:0.94:136,148,775,1106"
651,path clear,near,near,"oven:0.92:135,153,777,1112"
652,path clear,near,near,"oven:0.93:135,156,778,1121"
653,path clear,near,near,"oven:0.91:137,157,780,1133"
654,path clear,near,near,"oven:0.91:137,159,782,1141"
655,path clear,near,near,"oven:0.92:137,160,785,1145"
656,path clear,near,near,"oven:0.92:136,165,788,1158"
657,path clear,near,near,"oven:0.93:137,167,793,1146"
658,path clear,near,near,"oven:0.93:137,168,797,1150"
659,path clear,near,near,"oven:0.94:138,170,799,1157"
660,path clear,near,near,"oven:0.95:140,173,803,1162"
661,path clear,near,near,"oven:0.95:140,175,808,1168"
662,path clear,near,near,"oven:0.94:142,178,814,1177"
663,path clear,near,near,"oven:0.94:144,178,824,1184"
664,path clear,near,near,"oven:0.95:147,181,830,1189"
665,path clear,near,near,"oven:0.95:150,183,833,1195"
666,path clear,near,near,"oven:0.95:152,185,836,1202"
667,path clear,near,near,"oven:0.93:154,189,840,1210"
668,path clear,near,near,"oven:0.93:151,186,842,1218"
669,path clear,near,near,"oven:0.94:152,199,846,1237"
670,stop,very_near,very_near,"oven:0.96:153,208,848,1257"
671,stop,very_near,very_near,"oven:0.96:153,229,851,1269"
672,stop,very_near,very_near,"oven:0.93:154,240,856,1282"
673,stop,very_near,very_near,"oven:0.95:157,251,854,1296"
674,stop,very_near,very_near,"oven:0.93:156,259,861,1306"
675,stop,very_near,very_near,"oven:0.94:161,270,869,1316"
676,stop,very_near,very_near,"oven:0.94:158,276,873,1330"
677,stop,very_near,very_near,"oven:0.94:162,276,877,1334"
678,stop,very_near,very_near,"oven:0.94:166,282,882,1346"
679,stop,very_near,very_near,"oven:0.94:168,284,888,1351"
680,stop,very_near,very_near,"oven:0.95:168,285,893,1360"
681,stop,very_near,very_near,"oven:0.95:167,285,896,1364"
682,stop,very_near,very_near,"oven:0.96:170,285,900,1370"
683,stop,very_near,very_near,"oven:0.95:170,285,904,1375"
684,stop,very_near,very_near,"oven:0.96:170,288,910,1377"
685,stop,very_near,very_near,"oven:0.96:171,287,918,1379"
686,stop,very_near,very_near,"oven:0.96:172,287,923,1384"
687,stop,very_near,very_near,"oven:0.94:174,286,928,1386"
688,stop,very_near,very_near,"oven:0.96:176,285,934,1389"
689,stop,very_near,very_near,"oven:0.95:178,284,942,1390"
690,stop,very_near,very_near,"oven:0.95:178,283,948,1394"
691,stop,very_near,very_near,"oven:0.96:180,282,956,1398"
692,stop,very_near,very_near,"oven:0.96:184,282,963,1407"
693,stop,very_near,very_near,"oven:0.95:190,280,968,1417"
694,stop,very_near,very_near,"oven:0.95:193,277,978,1412"
695,stop,very_near,very_near,"oven:0.95:195,274,993,1425"
696,stop,very_near,very_near,"oven:0.94:202,274,1003,1430"
697,stop,very_near,very_near,"oven:0.94:207,272,1014,1441"
698,stop,very_near,very_near,"oven:0.94:214,268,1025,1440"
699,stop,very_near,very_near,"oven:0.95:220,264,1041,1446"
700,stop,very_near,very_near,"oven:0.94:227,261,1054,1442"
701,"obstacle right, move left",clear,very_near,"oven:0.94:233,260,1074,1448"
702,"obstacle right, move left",clear,very_near,"oven:0.94:245,245,1076,1478"
703,"obstacle right, move left",clear,very_near,"oven:0.93:255,230,1077,1485"
704,"obstacle right, move left",clear,very_near,"oven:0.93:261,258,1076,1466"
705,"obstacle right, move left",clear,very_near,"oven:0.92:268,238,1079,1481"
706,"obstacle right, move left",clear,very_near,"oven:0.91:278,232,1079,1476"
707,"obstacle right, move left",clear,very_near,"oven:0.92:287,224,1078,1464"
708,"obstacle right, move left",clear,very_near,"oven:0.92:292,250,1080,1469"
709,"obstacle right, move left",clear,very_near,"oven:0.89:306,252,1080,1469"
710,"obstacle right, move left",clear,very_near,"oven:0.90:314,250,1079,1461"
711,"obstacle right, move left",clear,very_near,"oven:0.90:326,243,1080,1447"
712,"obstacle right, move left",clear,very_near,"oven:0.88:335,238,1080,1464"
713,"obstacle right, move left",clear,very_near,"oven:0.87:342,239,1080,1458"
714,"obstacle right, move left",clear,very_near,"oven:0.85:349,235,1080,1468"
715,"obstacle right, move left",clear,very_near,"oven:0.89:359,239,1080,1466"
716,"obstacle right, move left",clear,very_near,"oven:0.83:372,239,1080,1470"
717,"obstacle right, move left",clear,very_near,"oven:0.83:382,238,1080,1474"
718,"obstacle right, move left",clear,very_near,"oven:0.76:395,237,1080,1526"
719,"obstacle right, move left",clear,very_near,"oven:0.71:412,238,1080,1533;oven:0.49:416,584,1080,1630"
720,"obstacle right, move left",clear,very_near,"oven:0.74:425,239,1080,1518;oven:0.44:429,563,1080,1637"
721,"obstacle right, move left",far,very_near,"oven:0.74:441,243,1080,1572;sink:0.43:0,490,199,579"
722,"obstacle right, move left",far,very_near,"oven:0.74:457,304,1080,1575;sink:0.60:0,486,224,585"
723,"obstacle right, move left",far,very_near,"oven:0.69:474,263,1080,1585;sink:0.55:2,485,241,584;sink:0.45:1,491,196,577"
724,"obstacle right, move left",far,very_near,"oven:0.79:489,242,1080,1572;sink:0.57:2,484,238,584"
725,"obstacle right, move left",far,very_near,"oven:0.75:508,330,1080,1560;sink:0.60:2,479,261,587"
726,"obstacle right, move left",far,very_near,"sink:0.61:2,480,262,586;oven:0.61:523,511,1080,1683"
727,"obstacle right, move left",far,very_near,"oven:0.75:535,346,1080,1615;sink:0.65:2,478,279,586"
728,"obstacle right, move left",far,very_near,"sink:0.67:2,475,300,585;oven:0.63:546,415,1080,1626"
729,"obstacle right, move left",far,very_near,"sink:0.69:2,471,318,585;oven:0.57:562,322,1080,1640"
730,"obstacle right, move left",far,very_near,"sink:0.80:5,473,336,583;oven:0.59:582,481,1080,1697"
731,"obstacle right, move left",far,very_near,"sink:0.79:2,469,344,582;oven:0.55:596,477,1080,1672"
732,"obstacle right, move left",far,very_near,"sink:0.80:4,465,366,583;oven:0.65:613,533,1079,1728"
733,"obstacle right, move left",far,very_near,"sink:0.75:3,460,385,582;oven:0.64:628,664,1079,1735"
734,"obstacle right, move left",far,very_near,"sink:0.81:1,460,396,580;oven:0.78:644,663,1080,1745"
735,"obstacle right, move left",far,very_near,"sink:0.76:1,453,433,582;oven:0.74:659,653,1080,1752"
736,"obstacle right, move left",far,very_near,"sink:0.78:2,456,443,581;oven:0.77:677,661,1080,1758"
737,"obstacle right, move left",far,very_near,"sink:0.76:0,454,467,583;oven:0.71:694,669,1080,1766"
738,"obstacle right, move left",far,very_near,"sink:0.80:1,455,488,583;oven:0.78:706,570,1080,1798"
739,"obstacle right, move left",far,very_near,"oven:0.82:716,561,1080,1832;sink:0.79:1,458,494,584"
740,"obstacle right, move left",far,very_near,"oven:0.81:736,556,1079,1852;sink:0.76:2,459,519,584"
741,"obstacle right, move left",far,very_near,"oven:0.86:751,573,1078,1836;sink:0.72:3,461,541,587"
742,"obstacle right, move left",far,very_near,"oven:0.87:772,586,1077,1836;sink:0.76:6,459,581,592"
743,"obstacle right, move left",far,very_near,"oven:0.90:784,599,1077,1853;sink:0.74:20,461,590,594"
744,"obstacle right, move left",far,very_near,"oven:0.85:795,613,1078,1836;sink:0.72:43,461,611,596"
745,"obstacle right, move left",far,very_near,"oven:0.82:804,634,1078,1840;sink:0.75:72,461,638,600"
746,"obstacle right, move left",far,very_near,"oven:0.73:830,660,1079,1850;sink:0.71:97,461,681,604"
747,"obstacle right, move left",far,very_near,"sink:0.74:136,460,689,603;refrigerator:0.62:849,678,1077,1828"
748,"obstacle right, move left",far,very_near,"refrigerator:0.76:877,699,1078,1821;sink:0.67:155,462,723,604"
749,path clear,far,far,"sink:0.75:187,461,743,606"
750,path clear,far,far,"sink:0.78:212,461,782,611"
751,path clear,far,far,"sink:0.68:242,464,800,611"
752,path clear,far,far,"sink:0.68:266,461,854,615"
753,path clear,far,far,"sink:0.74:284,464,880,618"
754,path clear,far,far,"sink:0.71:307,468,892,620"
755,path clear,far,far,"sink:0.70:341,470,930,622"
756,path clear,clear,far,"sink:0.72:369,466,981,624"
757,path clear,clear,far,"sink:0.80:390,468,982,626"
758,path clear,clear,far,"sink:0.71:420,467,1040,626"
759,path clear,clear,far,"sink:0.70:438,469,1056,627"
760,path clear,clear,far,"sink:0.78:469,471,1074,628"
761,path clear,clear,far,"sink:0.76:486,470,1076,630"
762,path clear,clear,far,"sink:0.73:525,468,1080,629"
763,path clear,clear,far,"sink:0.72:553,466,1080,630"
764,path clear,clear,far,"sink:0.70:578,467,1079,629"
765,path clear,near,far,"sink:0.69:597,469,1080,632;oven:0.46:248,458,477,1112"
766,path clear,clear,far,"sink:0.68:631,465,1079,632"
767,path clear,clear,far,"sink:0.72:648,470,1080,631"
768,path clear,clear,far,"sink:0.70:669,469,1080,633"
769,path clear,near,near,"sink:0.67:699,469,1080,631;oven:0.62:355,450,567,1109"
770,path clear,near,near,"sink:0.63:707,472,1080,633;oven:0.55:376,450,594,1110"
771,path clear,near,near,"sink:0.66:751,472,1080,633;oven:0.53:404,450,604,1109"
772,path clear,near,near,"oven:0.57:426,450,628,1110;sink:0.42:788,476,1079,631;person:0.41:124,272,245,366"
773,path clear,near,near,"oven:0.69:454,447,649,1110;person:0.56:152,270,273,365"
774,path clear,near,near,"oven:0.72:473,444,673,1109;person:0.49:179,269,302,363"
775,path clear,near,near,"person:0.49:211,268,327,359;oven:0.42:496,444,705,1110"
776,path clear,near,near,"oven:0.53:519,441,715,1110"
777,path clear,near,near,"oven:0.57:541,444,738,1112"
778,path clear,far,near,"oven:0.71:562,437,766,1111;person:0.44:287,261,409,358"
779,path clear,near,near,"person:0.59:313,260,433,352;chair:0.43:2,459,197,1056;oven:0.41:585,437,797,1113"
780,path clear,far,clear,"person:0.62:337,257,456,350"
781,path clear,far,clear,"person:0.51:363,255,482,347"
782,path clear,far,near,"person:0.58:388,253,506,346;oven:0.44:648,433,839,1115"
783,path clear,far,far,"person:0.55:414,251,529,344"
784,path clear,near,far,"person:0.52:433,248,552,344;chair:0.47:1,427,291,1110;couch:0.42:66,278,642,632"
785,path clear,far,far,"person:0.56:456,247,572,343"
786,path clear,far,far,"person:0.46:470,245,591,341"
787,path clear,far,far,"person:0.59:491,243,610,337"
788,path clear,far,far,"person:0.59:510,243,626,337"
789,path clear,far,far,"person:0.56:525,243,643,334"
790,path clear,far,near,"person:0.57:540,240,660,335;refrigerator:0.55:769,409,1078,1141;oven:0.52:768,410,1080,1117"
791,path clear,far,near,"refrigerator:0.69:780,416,1067,1115;oven:0.57:780,414,1080,1119;person:0.48:550,238,675,332"
792,path clear,near,near,"refrigerator:0.53:790,413,1074,1117;chair:0.53:3,463,400,1058;person:0.46:571,236,688,328;oven:0.42:791,409,1079,1120"
793,path clear,near,near,"person:0.57:579,233,703,327;refrigerator:0.53:803,410,1075,1118;chair:0.48:3,462,403,1063"
794,path clear,near,near,"person:0.65:597,231,717,326;refrigerator:0.55:812,412,1074,1117;chair:0.44:4,460,411,1034"
795,path clear,near,near,"refrigerator:0.63:823,408,1077,1122;chair:0.55:1,455,425,1066;person:0.53:608,231,730,323;oven:0.46:822,412,1078,1122"
796,path clear,clear,near,"refrigerator:0.65:829,408,1077,1120;person:0.49:623,228,741,323"
797,path clear,clear,near,"person:0.47:627,226,752,321;refrigerator:0.45:839,403,1077,1120"
798,path clear,clear,near,"person:0.52:639,223,760,320;refrigerator:0.43:848,405,1077,1118"
799,path clear,far,far,"couch:0.54:275,234,837,532;person:0.48:649,221,770,319"
800,path clear,clear,near,"person:0.54:654,220,779,318;oven:0.54:856,407,1079,1125"
801,path clear,clear,near,"person:0.60:669,220,785,316;oven:0.55:862,401,1080,1126;refrigerator:0.54:862,400,1079,1130"
802,path clear,near,near,"refrigerator:0.67:871,400,1079,1125;person:0.61:674,219,793,314;oven:0.57:872,401,1079,1124;chair:0.46:1,363,476,1047"
803,path clear,near,near,"person:0.60:678,217,802,312;refrigerator:0.59:872,397,1078,1119;chair:0.53:9,359,479,1039;oven:0.50:873,394,1079,1120"
804,path clear,near,near,"person:0.67:684,216,807,310;refrigerator:0.58:872,399,1078,1113;chair:0.57:1,360,484,1002;oven:0.47:876,401,1078,1114"
805,path clear,near,near,"person:0.67:690,212,813,309;refrigerator:0.67:882,398,1079,1120;oven:0.60:885,399,1079,1119;chair:0.47:0,352,491,985"
806,path clear,near,near,"oven:0.64:886,395,1079,1113;refrigerator:0.63:884,396,1079,1113;chair:0.56:1,351,494,976;person:0.54:697,210,819,307"
807,path clear,near,near,"person:0.61:703,208,826,304;refrigerator:0.56:892,392,1078,1111;chair:0.53:0,353,500,973"
808,path clear,near,near,"refrigerator:0.58:897,386,1079,1109;chair:0.55:0,350,501,985;person:0.55:710,206,829,303"
809,path clear,near,far,"chair:0.71:0,350,506,979;person:0.56:714,204,835,301;chair:0.43:0,350,513,697"
810,path clear,near,far,"chair:0.63:0,348,510,977;person:0.46:720,203,841,299"
811,path clear,near,far,"chair:0.56:4,339,514,979;person:0.51:722,200,848,297"
812,path clear,clear,far,"person:0.59:726,198,852,295"
813,path clear,clear,far,"person:0.61:735,196,859,295"
814,path clear,near,far,"person:0.72:744,195,864,292;chair:0.42:9,330,532,1015"
815,path clear,clear,far,"person:0.53:746,192,873,289"
816,path clear,clear,far,"person:0.46:754,189,877,286"
817,path clear,clear,far,"person:0.43:761,186,883,284"
818,path clear,clear,far,"person:0.68:765,184,889,282"
819,path clear,clear,far,"person:0.66:768,181,894,280"
820,path clear,clear,far,"person:0.59:772,182,899,278"
821,path clear,clear,far,"person:0.63:775,180,902,278"
822,path clear,clear,far,"person:0.66:782,176,907,276"
823,path clear,clear,far,"person:0.66:785,174,911,274"
824,path clear,clear,far,"person:0.67:790,172,913,273"
825,path clear,clear,far,"person:0.68:792,171,914,272"
826,path clear,clear,far,"person:0.62:792,170,919,271"
827,path clear,clear,far,"person:0.62:795,169,923,268"
828,path clear,clear,far,"person:0.66:794,167,924,267"
829,path clear,clear,far,"person:0.62:795,164,925,264"
830,path clear,clear,far,"person:0.66:796,161,924,262"
831,path clear,clear,far,"person:0.59:802,161,924,260"
832,path clear,clear,far,"person:0.66:798,159,925,259"
833,path clear,clear,far,"person:0.66:801,157,925,261"
834,path clear,clear,far,"person:0.58:799,155,927,257"
835,path clear,far,far,"person:0.57:803,154,928,257;chair:0.40:187,524,555,1037"
836,path clear,clear,far,"person:0.59:803,153,930,255"
837,path clear,clear,far,"person:0.51:805,150,933,253"
838,path clear,clear,far,"person:0.57:806,150,935,252;person:0.40:809,152,984,255"
839,path clear,near,far,"person:0.58:807,150,936,252;chair:0.44:5,290,580,951"
840,path clear,clear,far,"person:0.61:810,149,938,251"
841,path clear,clear,far,"person:0.68:811,149,938,251"
842,path clear,clear,far,"person:0.60:811,148,940,250"
843,path clear,clear,far,"person:0.61:812,149,941,251"
844,path clear,clear,far,"person:0.62:813,149,943,252"
845,path clear,clear,far,"person:0.62:814,149,945,253"
846,path clear,near,far,"person:0.50:814,149,948,251;chair:0.46:4,299,555,1005"
847,path clear,clear,far,"person:0.51:814,149,949,254"
848,path clear,near,far,"person:0.56:818,150,951,255;chair:0.44:1,297,555,970"
849,path clear,near,far,"person:0.57:815,150,952,256;chair:0.48:3,298,569,986"
850,path clear,near,far,"chair:0.57:3,298,578,969;person:0.57:819,150,955,257"
851,path clear,near,far,"chair:0.63:3,297,576,969;person:0.53:820,150,959,259"
852,path clear,near,far,"person:0.62:824,149,962,259;chair:0.62:3,299,566,973"
853,path clear,near,far,"chair:0.72:2,299,560,981;person:0.60:830,149,963,257"
854,path clear,near,far,"chair:0.68:2,299,568,982;person:0.65:832,149,964,257"
855,path clear,near,far,"person:0.59:834,149,968,258;chair:0.55:2,299,563,985"
856,path clear,near,far,"chair:0.73:2,297,563,989;person:0.59:832,149,971,258"
857,path clear,near,far,"chair:0.62:2,298,571,992;person:0.58:831,149,971,260;person:0.45:830,149,1030,261"
858,path clear,near,far,"person:0.50:834,148,975,260;person:0.46:834,149,1033,261;chair:0.45:1,297,560,1011"
859,path clear,near,far,"person:0.46:838,149,978,258;chair:0.43:1,297,559,1015"
860,path clear,near,far,"couch:0.48:428,170,1040,492;chair:0.45:1,297,557,1011;person:0.42:844,149,983,259"
861,path clear,clear,far,"couch:0.50:437,169,1033,477;person:0.41:848,149,987,257"
862,path clear,clear,far,"person:0.52:852,148,988,258"
863,path clear,clear,far,"person:0.53:857,147,992,254;couch:0.41:432,170,1021,465"
864,path clear,clear,far,"person:0.48:858,148,996,257"
865,path clear,clear,far,"person:0.44:859,148,1000,256"
866,path clear,clear,far,"person:0.48:860,147,1002,257"
867,path clear,clear,far,"person:0.56:863,148,1006,256"
868,path clear,clear,far,"person:0.62:866,148,1011,257"
869,path clear,clear,far,"person:0.59:873,148,1013,257"
870,path clear,clear,far,"person:0.61:877,147,1019,257;couch:0.42:455,168,1063,478"
871,path clear,clear,far,"person:0.53:880,147,1021,257;person:0.48:880,147,1075,261"
872,path clear,near,far,"person:0.64:880,147,1076,261;chair:0.45:1,294,551,1128"
873,path clear,clear,far,"person:0.54:886,147,1076,261"
874,path clear,clear,far,"person:0.55:897,147,1040,257"
875,path clear,clear,far,"person:0.55:901,147,1052,257"
876,path clear,clear,far,"person:0.57:905,148,1054,258"
877,path clear,clear,far,"person:0.66:906,148,1058,259"
878,path clear,clear,far,"person:0.67:911,149,1060,261"
879,path clear,clear,far,"person:0.67:918,150,1068,264"
880,path clear,clear,far,"person:0.70:920,151,1078,268;couch:0.43:484,173,969,480"
881,path clear,clear,far,"person:0.65:924,151,1078,265"
882,path clear,clear,far,"person:0.66:932,152,1080,266;couch:0.46:487,174,1000,468"
883,path clear,clear,far,"person:0.61:938,151,1080,269;couch:0.42:493,172,1028,468"
884,path clear,near,far,"person:0.56:941,153,1080,271;chair:0.46:3,311,574,1176;couch:0.40:503,171,1065,455"
885,path clear,near,far,"person:0.45:951,153,1079,271;couch:0.44:485,173,1064,471;chair:0.42:4,311,572,1187"
886,path clear,near,far,"chair:0.51:5,310,579,1187;person:0.47:954,154,1080,273;couch:0.42:504,169,1078,627"
887,path clear,near,far,"chair:0.68:7,312,578,1191;person:0.50:957,155,1080,273"
888,path clear,near,far,"chair:0.71:7,310,577,1192;person:0.46:959,156,1080,274"
889,path clear,near,far,"person:0.59:958,158,1080,274;chair:0.57:5,311,573,1176"
890,path clear,near,far,"chair:0.75:6,310,574,1194;person:0.60:960,160,1080,275;couch:0.44:514,171,1074,476"
891,path clear,near,far,"chair:0.75:7,310,577,1198;person:0.64:970,160,1080,275;couch:0.43:517,174,1070,458"
892,path clear,near,far,"chair:0.74:6,311,582,1201;person:0.56:971,162,1080,275;couch:0.54:522,169,1075,471"
893,path clear,near,far,"chair:0.69:7,311,583,1216;couch:0.53:523,171,1072,480;person:0.46:978,165,1079,275"
894,path clear,near,clear,"chair:0.71:7,313,583,1208"
895,path clear,near,far,"chair:0.73:8,313,580,1205;couch:0.65:533,174,1070,485"
